aids_report_number,local_event_date,event_city,event_state,event_airport,event_type,aircraft_damage,flight_phase,aircraft_make,aircraft_model,aircraft_series,operator,primary_flight_type,flight_conduct_code,flight_plan_filed_code,aircraft_registration_nbr,total_fatalities,total_injuries,aircraft_engine_make,aircraft_engine_model,engine_group_code,nbr_of_engines,pic_certificate_type,pic_flight_time_total_hrs,pic_flight_time_total_make-model,NULL,NULL
20170907019229I,07-SEP-17,ANCHORAGE,AK,TED STEVENS ANCHORAGE INTL,INCIDENT,NONE,TAKEOFF: CLIMB OUT,RAYTHEON,99,NULL,TRANSNORTHERN LLC,NULL,AIR TAXI/COMMUTER,NULL,39TN ,0,0,P&W   ,PT6A SER     ,NULL,2,AIRLINE TRANSPORT,15700,163,NULL,NULL
20170907023699I,07-SEP-17,DEKALB,GA,DEKALB-PEACHTREE,INCIDENT,MINOR,LANDING: TOUCHDOWN,BEECH,BE-90,BE-90-B90,EASTERN AIR EXPRESS INC,NULL,AIR TAXI/COMMUTER,NULL,49GN ,0,0,U/A CA,PT6 SER 578HP,NULL,2,AIRLINE TRANSPORT,9800,500,NULL,NULL
20170908011969I,08-SEP-17,BOULDER,CO,BOULDER MUNI,INCIDENT,MINOR,LANDING: ROLLOUT,CESSNA,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,2400G,0,0,LYCOMI,I0360 SER    ,NULL,1,PRIVATE PILOT,400,58,NULL,NULL
20170908012019I,08-SEP-17,PROVO,UT,PROVO MUNI,INCIDENT,MINOR,TAKEOFF: CLIMB OUT,PULSAR,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,912SS,0,0,BOMBAR,ROTAX (ALL)  ,912UL ,NULL,PRIVATE PILOT,870,NULL,NULL,NULL
20170908012139I,08-SEP-17,FAIRHOPE,AL,H L SONNY CALLAHAN,INCIDENT,MINOR,LANDING: ROLLOUT,PIPER,PA-28,PA-28-140,NULL,NULL,GENERAL OPERATING RULES,NULL,9869W,0,0,LYCOMI,0-320 SERIES ,NULL,NULL,STUDENT,12,12,NULL,NULL
20170908017699I,08-SEP-17,MINTURN,AR,WALNUT RIDGE RGNL,INCIDENT,MINOR,CLIMB,AIRTRC,AT-802,AT-802-A,"DAVIS, MICHEAL DEAN",NULL,AGRICULTURAL,NULL,716FA,0,0,NULL,NULL,NULL,NULL,COMMERCIAL PILOT,7690,2402,NULL,NULL
20170908020739I,08-SEP-17,CONROE,TX,LONE STAR EXECUTIVE,INCIDENT,MINOR,LANDING: TOUCHDOWN,MCDONNELL,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,163EM,0,0,NULL,NULL,NULL,1,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,14000,450,NULL,NULL
20170908020749I,08-SEP-17,SHENANDOAH,VA,SHENANDOAH VALLEY RGNL,INCIDENT,MINOR,LANDING: ROLLOUT,BOEING,B-75,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,17N  ,0,0,NULL,NULL,NULL,NULL,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,11370,20,NULL,NULL
20170908020759I,08-SEP-17,EDGEWOOD,NM,SANDIA AIRPARK ESTATES EAST,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-24,PA-24-250,NULL,NULL,GENERAL OPERATING RULES,NULL,7181P,0,0,LYCOMI,0-540 SERIES ,NULL,NULL,PRIVATE PILOT,1450,1300,NULL,NULL
20170909017719I,09-SEP-17,WASECA,MN,WASECA MUNI,INCIDENT,MINOR,OTHER-SPECIFY,NULL,NULL,NULL,ASI JET AG LLC,NULL,AGRICULTURAL,NULL,468WK,0,0,GE AV ,H80-100      ,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,1030,15,NULL,NULL
20170909017749I,09-SEP-17,ANCHORAGE,AK,NULL,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,PIPER,PA-18,PA-18-105,NULL,NULL,GENERAL OPERATING RULES,NULL,303T ,0,0,LYCOMI,0-320 SERIES ,A2B   ,NULL,AIRLINE TRANSPORT,2237,NULL,NULL,NULL
20170909017759I,09-SEP-17,OXNARD,CA,OXNARD,INCIDENT,MINOR,LANDING: TOUCHDOWN,MOONEY,M-20,M-20-K,NULL,NULL,GENERAL OPERATING RULES,NULL,231GH,0,0,CONT M,TSIO-360 SER ,NULL,1,PRIVATE PILOT,4685,208,NULL,NULL
20170909019239I,09-SEP-17,LOS ALAMITOS,CA,LOS ALAMITOS AAF,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,PIPER,PA-28,PA-28-140,NULL,NULL,GENERAL OPERATING RULES,NULL,7205J,0,0,LYCOMI,0-320 SERIES ,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,1100,300,NULL,NULL
20170910017769I,10-SEP-17,GORDONSVILLE,VA,NULL,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,LAKE,LA-4,LA-4-200,NULL,NULL,GENERAL OPERATING RULES,NULL,80125,0,0,LYCOMI,I0360 SER A&C,NULL,NULL,PRIVATE PILOT,927,NULL,NULL,NULL
20170910017779I,10-SEP-17,KALAMAZOO,MI,KALAMAZOO/BATTLE CREEK INTL,INCIDENT,MINOR,TAKEOFF: DEPARTURE,CESSNA,CE-172,CE-172-M,NULL,NULL,GENERAL OPERATING RULES,NULL,13535,0,0,LYCOMI,0-320 SERIES ,NULL,1,STUDENT,24,24,NULL,NULL
20170912019299I,12-SEP-17,GRAND CANYON,AZ,GRAND CANYON NATIONAL PARK,INCIDENT,MINOR,TAKEOFF: CLIMB OUT,RAYTHEON,1900,D,MAVERICK AIRLINES INC,NULL,AIR TAXI/COMMUTER,NULL,886MA,0,1,P&W CA,PT6A-6 SERIES,NULL,2,NULL,NULL,NULL,NULL,NULL
20170913019349I,13-SEP-17,NEW ORLEANS,LA,LAKEFRONT,INCIDENT,NONE,TAKEOFF: CLIMB OUT,PIPER,PA-34,PA-34-220T,NULL,NULL,GENERAL OPERATING RULES,NULL,83435,0,0,CONT M,TSIO-360 SER ,NULL,NULL,PRIVATE PILOT FLIGHT INSTRUCTOR,1350,11,NULL,NULL
20170914019359I,14-SEP-17,EAST DUBUQUE,IL,NULL,INCIDENT,MINOR,TAXI,NULL,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,827FL,0,0,BOMBAR,ROTAX (ALL)  ,NULL,NULL,PRIVATE PILOT,NULL,NULL,NULL,NULL
20170914020779I,14-SEP-17,TWIN FALLS,ID,NULL,INCIDENT,MINOR,MANEUVER,GRUMAN,G-164,G-164-B,KEN-SPRAY INC,NULL,AGRICULTURAL,NULL,7502Y,0,0,P&W   ,R1340 SERIES ,NULL,NULL,AIRLINE TRANSPORT,23600,3000,NULL,NULL
20170914021679I,14-SEP-17,ACAMPO,CA,LODI,INCIDENT,NONE,UNKNOWN,DE HAVILLAND-BOMBARDIER,DHC-6 TWIN OTTER,NULL,NULL,NULL,PARACHUTE JUMPING,NULL,97DZ ,1,0,NULL,NULL,NULL,NULL,COMMERCIAL PILOT,NULL,NULL,NULL,NULL
20170915019379I,15-SEP-17,CRYSTAL RIVER,FL,CRYSTAL RIVER,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,MOONEY,M-20,M-20-F,NULL,NULL,GENERAL OPERATING RULES,NULL,9642M,0,0,LYCOMI,I0360 SER    ,NULL,1,PRIVATE PILOT,NULL,NULL,NULL,NULL
20170915019389I,15-SEP-17,BETHANY,OK,WILEY POST,INCIDENT,MINOR,LANDING: APPROACH,PIPER,PA-46,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,464C ,0,0,P&W CA,PT6A-42A     ,NULL,NULL,PRIVATE PILOT,1629,427,NULL,NULL
20170916011849I,16-SEP-17,CENTENNIAL,CO,CENTENNIAL,INCIDENT,MINOR,TAXI,BLANCA,BL-7,BL-7-KCAB,NULL,NULL,GENERAL OPERATING RULES,NULL,53959,0,0,LYCOMI,AEIO-360 SER ,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,770,20,NULL,NULL
20170916019499I,16-SEP-17,SHERMAN,TX,NULL,INCIDENT,NONE,DESCENT,CESSNA,CE-172,CE-172-E,NULL,NULL,GENERAL OPERATING RULES,NULL,3701S,0,0,CONT M,0-300 SER    ,UNKNOW,1,PRIVATE PILOT,393,170,NULL,NULL
20170916020819I,16-SEP-17,FARMINGDALE,NY,REPUBLIC,INCIDENT,MINOR,TAKEOFF: CLIMB OUT,PIPER,PA-28,PA-28-161,NULL,NULL,GENERAL OPERATING RULES,NULL,515VT,0,0,LYCOMI,0-320 SERIES ,L-1768,NULL,PRIVATE PILOT FLIGHT INSTRUCTOR,1325,NULL,NULL,NULL
20170916024669I,16-SEP-17,MESA,AZ,FALCON FLD,INCIDENT,MINOR,TAKEOFF: ROTATION,CESSNA,CE-210,CE-210-T210J,NULL,NULL,GENERAL OPERATING RULES,NULL,2296R,0,0,CONT M,TSIO-520 SER ,NULL,1,NULL,NULL,NULL,NULL,NULL
20170917011859I,17-SEP-17,ENGLEWOOD,CO,CENTENNIAL,INCIDENT,MINOR,LANDING: ROLLOUT,CESSNA,CE-310,CE-310-L,NULL,NULL,GENERAL OPERATING RULES,NULL,3344X,0,0,CONT M,I0-470 SERIES,NULL,2,PRIVATE PILOT,291,278,NULL,NULL
20170917019529I,17-SEP-17,APPLETON,WI,OUTAGAMIE COUNTY RGNL,INCIDENT,NONE,LANDING: ROLLOUT,DASSAULT AVIATION,NULL,NULL,CHICAGO JET GROUP LLC,NULL,AIR TAXI/COMMUTER,NULL,670JD,0,0,NULL,NULL,NULL,NULL,AIRLINE TRANSPORT,8365,813,NULL,NULL
20170917019539I,17-SEP-17,DEER VALLEY,AZ,PHOENIX DEER VALLEY,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-28,PA-28-181,FLIGHT QUEST AVIATION INC,NULL,PILOT SCHOOLS,NULL,443PA,0,0,LYCOMI,O-360 SERIES ,NULL,NULL,STUDENT,38,38,NULL,NULL
20170918019569I,18-SEP-17,CLEARWATER BEACH,FL,NULL,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,NULL,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,61KW ,0,0,ROTAX ,912          ,ULS   ,NULL,PRIVATE PILOT,1872,850,NULL,NULL
20170918019579I,18-SEP-17,NORTH CANTON,OH,AKRON-CANTON RGNL,INCIDENT,MINOR,LANDING: ROLLOUT,BEECH,BE-33,BE-33-F33A,NULL,NULL,GENERAL OPERATING RULES,NULL,654SC,0,0,CONT M,IO 520 SERIES,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,13100,102,NULL,NULL
20170919012229I,19-SEP-17,ATLANTA,GA,DEKALB-PEACHTREE,INCIDENT,MINOR,LANDING: APPROACH,PIPER,PA-28,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,258SB,0,0,NULL,NULL,NULL,NULL,COMMERCIAL PILOT,443,110,NULL,NULL
20170919019589I,19-SEP-17,CHARLESTON,WV,YEAGER,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-31,PA-31-325,NULL,NULL,GENERAL OPERATING RULES,NULL,59848,0,0,LYCOMI,TI0-540 SER  ,NULL,NULL,COMMERCIAL PILOT,760,NULL,NULL,NULL
20170920012129I,20-SEP-17,DECATUR,AL,PRYOR FIELD RGNL,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-182,CE-182-R,NULL,NULL,GENERAL OPERATING RULES,NULL,4894T,0,0,LYCOMI,0-540 SERIES ,NULL,1,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,5500,245,NULL,NULL
20170920019599I,20-SEP-17,NULL,NULL,NORTHERN MAINE RGNL ARPT AT PRESQUE IS,INCIDENT,MINOR,LANDING: APPROACH,RAYTHEON,99,NULL,WIGGINS AIRWAYS INC,NULL,AIR TAXI/COMMUTER,NULL,193WA,0,0,P&W CA,PT6A-28      ,NULL,2,COMMERCIAL PILOT FLIGHT INSTRUCTOR,1800,NULL,NULL,NULL
20170920019609I,20-SEP-17,SANFORD,FL,ORLANDO SANFORD INTL,INCIDENT,MINOR,LANDING: ROLLOUT,CESSNA,CE-172,CE-172-P,NULL,NULL,PILOT SCHOOLS,NULL,52747,0,0,LYCOMI,0-320 SERIES ,NULL,1,STUDENT,51,51,NULL,NULL
20170921011869I,21-SEP-17,COLORADO SPRINGS,CO,CITY OF COLORADO SPRINGS MUNI,INCIDENT,MINOR,LANDING: ROLLOUT,BLANCA,BL-17,BL-17-30,NULL,NULL,GENERAL OPERATING RULES,NULL,4888V,0,0,CONT M,IO 520 SERIES,NULL,NULL,COMMERCIAL PILOT,2000,80,NULL,NULL
20170921011959I,21-SEP-17,WHITEHALL,MT,JEFCO SKYPARK,INCIDENT,SUBSTANTIAL,GROUND-RAMP,CESSNA,CE-172,CE-172-A,NULL,NULL,GENERAL OPERATING RULES,NULL,7410T,0,0,CONT M,0-300 SER    ,NULL,1,PRIVATE PILOT,NULL,NULL,NULL,NULL
20170921016569I,21-SEP-17,ALBUQUERQUE,NM,DOUBLE EAGLE II,INCIDENT,SUBSTANTIAL,OTHER-SPECIFY,CESSNA,CE-172,CE-172-R,BODE AVIATION INC,NULL,PILOT SCHOOLS,NULL,606DB,0,0,LYCOMI,I0360 SER    ,NULL,1,PRIVATE PILOT FLIGHT INSTRUCTOR,1520,676,NULL,NULL
20170921016719I,21-SEP-17,MC BAIN,MI,NULL,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,CESSNA,CE-172,CE-172-C,NULL,NULL,GENERAL OPERATING RULES,NULL,1416Y,0,0,CONT M,0-300 SER    ,NULL,1,NULL,4050,250,NULL,NULL
20170921016729I,21-SEP-17,AMARILLO,TX,RICK HUSBAND AMARILLO INTL,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,BEECH,BE-90,BE-90-C90A,EAGLEMED LLC,NULL,AIR TAXI/COMMUTER,NULL,8287E,0,0,P&W   ,PT6A SER     ,PT6A  ,2,AIRLINE TRANSPORT,5330,NULL,NULL,NULL
20170922019629I,22-SEP-17,NULL,NULL,NEWPORT NEWS/WILLIAMSBURG INTL,INCIDENT,NONE,LANDING: APPROACH,CANADAIR-BOMBARDIER,CRJ700 REGIONAL JET,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,618WF,0,0,BMW RO,BR 700 SERIES,RR BR7,NULL,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,6129,NULL,NULL,NULL
20170922019639I,22-SEP-17,ROMEOVILLE,IL,LEWIS UNIVERSITY,INCIDENT,MINOR,TAXI,PIPER,PA-28R,PA-28R-201,NULL,NULL,PILOT SCHOOLS,NULL,53580,0,0,LYCOMI,I0360 SER A&C,NULL,NULL,PRIVATE PILOT FLIGHT INSTRUCTOR,999,112,NULL,NULL
20170922019719I,22-SEP-17,OSHKOSH,WI,WITTMAN RGNL,INCIDENT,MINOR,LANDING: TOUCHDOWN,SWIFT,S-1,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,113TX,0,0,NONE  ,NONE         ,NULL,1,AIRLINE TRANSPORT,NULL,NULL,NULL,NULL
20170922020879I,22-SEP-17,RAVENNA,OH,PORTAGE COUNTY,INCIDENT,MINOR,LANDING: APPROACH,PIPER,PA-28R,PA-28R-200,NULL,NULL,GENERAL OPERATING RULES,NULL,8508C,0,0,LYCOMI,I0360 SER    ,NULL,NULL,PRIVATE PILOT,274,57,NULL,NULL
20170922020889I,22-SEP-17,THERMAL,CA,JACQUELINE COCHRAN RGNL,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,AEROVD,L-39,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,391ZA,0,0,IVCHEN,AI-25TL      ,NULL,NULL,PRIVATE PILOT,4947,578,NULL,NULL
20170923019769I,23-SEP-17,SAN DIEGO,CA,BROWN FIELD MUNI,INCIDENT,MINOR,LANDING: APPROACH,PIPER,PA-24,PA-24-250,NULL,NULL,GENERAL OPERATING RULES,NULL,7189P,0,0,LYCOMI,0-540 SERIES ,NULL,NULL,PRIVATE PILOT,140,140,NULL,NULL
20170923019799I,23-SEP-17,MADISONVILLE,KY,MADISONVILLE MUNI,INCIDENT,MINOR,TAXI,NULL,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,5124 ,0,0,NULL,NULL,NULL,NULL,PRIVATE PILOT,125,NULL,NULL,NULL
20170924019819I,24-SEP-17,BERLIN,MD,OCEAN CITY MUNI,INCIDENT,MINOR,LANDING: APPROACH,BEECH,BE-200,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,399BM,0,0,P&W   ,PT6A SER     ,NULL,2,COMMERCIAL PILOT FLIGHT INSTRUCTOR,37500,3600,NULL,NULL
20170924019829I,24-SEP-17,SKWENTNA,AK,NULL,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,CESSNA,CE-180,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,1755C,0,0,CONT M,O-470        ,K     ,1,PRIVATE PILOT,4000,NULL,NULL,NULL
20170924019859I,24-SEP-17,NULL,NC,GREENSBORO NORTH,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,DE HAVILLAND-BOMBARDIER,NULL,NULL,PIEDMONT AIRLINES INC,NULL,AIR CARRIER/COMMERCIAL,NULL,335EN,0,0,P&W CA,PW123C       ,N/A   ,NULL,AIRLINE TRANSPORT,6005,NULL,NULL,NULL
20170924019869I,24-SEP-17,ROCKFORD,IL,CHICAGO/ROCKFORD INTL,INCIDENT,NONE,LANDING: ROLLOUT,AEROVD,L-39,L-39-C,NULL,NULL,GENERAL OPERATING RULES,NULL,72BT ,0,0,IVCHEN,AL-25SERIES  ,NULL,1,AIRLINE TRANSPORT,9680,15,NULL,NULL
20170924024469I,24-SEP-17,EAGLE,CO,EAGLE COUNTY RGNL,INCIDENT,MINOR,LANDING: APPROACH,LANCAIR,LC-4,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,11AW ,0,0,AMA/EX,WALTER 601E  ,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,6670,658,NULL,NULL
20170925011949I,25-SEP-17,BELGRADE,MT,BOZEMAN YELLOWSTONE INTL,INCIDENT,MINOR,LANDING: TOUCHDOWN,CUB CRAFTERS,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,722DB,0,0,NULL,NULL,NULL,NULL,COMMERCIAL PILOT,4587,115,NULL,NULL
20170926019889I,26-SEP-17,ESCANABA,MI,DELTA COUNTY,INCIDENT,MINOR,LANDING: ROLLOUT,BEECH,BE-200,NULL,MAXAIR INC,NULL,GENERAL OPERATING RULES,NULL,44UF ,0,0,U/A CA,PT6A-41      ,NULL,2,PRIVATE PILOT,2557,1018,NULL,NULL
20170927011879I,27-SEP-17,MONTE VISTA,CO,MONTE VISTA MUNI,INCIDENT,MINOR,TAKEOFF: CLIMB OUT,RAYTHEON,99,C99,ALPINE AVIATION INC,NULL,AIR TAXI/COMMUTER,NULL,237SL,0,0,P&W   ,PT6A SER     ,-36   ,NULL,PRIVATE PILOT,1506,74,NULL,NULL
20170927014169I,27-SEP-17,CAHOKIA,IL,ST LOUIS DOWNTOWN,INCIDENT,MINOR,LANDING: TOUCHDOWN,DIAMOND,NULL,NULL,ST LOUIS UNIVERSITY,NULL,PILOT SCHOOLS,NULL,620PC,0,0,CONT M,IO-240-B     ,NULL,NULL,PRIVATE PILOT,138,86,NULL,NULL
20170927017259I,27-SEP-17,LINCOLN,NE,LINCOLN,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-210,CE-210-T210N,NULL,NULL,GENERAL OPERATING RULES,NULL,7357C,0,0,CONT M,TSIO-520-R   ,NULL,1,PRIVATE PILOT,5500,2500,NULL,NULL
20170927019909I,27-SEP-17,PALM COAST,FL,FLAGLER COUNTY,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,CESSNA,CE-172,CE-172-S,PHOENIX EAST,NULL,PILOT SCHOOLS,NULL,5523V,0,0,NULL,NULL,NULL,1,STUDENT,25,25,NULL,NULL
20170927019919I,27-SEP-17,GEORGETOWN,TX,GEORGETOWN MUNI,INCIDENT,MINOR,LANDING: TOUCHDOWN,MOONEY,M-20,M-20-J,NULL,NULL,GENERAL OPERATING RULES,NULL,217RW,0,0,LYCOMI,I0360 SER A&C,NULL,1,PRIVATE PILOT,650,8,NULL,NULL
20170928012049I,28-SEP-17,AURORA,OR,AURORA STATE,INCIDENT,MINOR,TAXI,VANS,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,91MH ,0,0,LYCOMI,IO-320-D1A   ,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,3000,215,NULL,NULL
20170928016579I,28-SEP-17,PRESCOTT,AZ,ERNEST A. LOVE FIELD,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-182,CE-182-R,NORTH AIRE INC,NULL,PILOT SCHOOLS,NULL,1724R,0,0,NULL,NULL,NULL,1,PRIVATE PILOT FLIGHT INSTRUCTOR,658,150,NULL,NULL
20170928021409I,28-SEP-17,RIVERSIDE,CA,RIVERSIDE MUNI,INCIDENT,NONE,TAKEOFF: CLIMB OUT,CESSNA,CE-172,CE-172-N,NULL,NULL,GENERAL OPERATING RULES,NULL,5184J,0,0,LYCOMI,0-320 SERIES ,NULL,1,COMMERCIAL PILOT,1360,634,NULL,NULL
20170929014219I,29-SEP-17,MONTICELLO,UT,NULL,INCIDENT,MINOR,LANDING: TOUCHDOWN,NULL,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,66DN ,0,0,CUBCRA,CC340        ,NULL,NULL,STUDENT,163,19,NULL,NULL
20170929014249I,29-SEP-17,WINCHESTER,VA,WINCHESTER RGNL,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,AERONCA,AR-7,AR-7-AC,NULL,NULL,GENERAL OPERATING RULES,NULL,84646,0,0,CONT M,C-85-12      ,C85   ,1,PRIVATE PILOT,2596,NULL,NULL,NULL
20170929016589I,29-SEP-17,MADRAS,OR,MADRAS MUNICIPAL,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-44,PA-44-180,NULL,NULL,PILOT SCHOOLS,NULL,28721,0,0,NULL,NULL,NULL,NULL,PRIVATE PILOT FLIGHT INSTRUCTOR,475,220,NULL,NULL
20170930014239I,30-SEP-17,DOVER,DE,CHANDELLE ESTATES,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-172,CE-172-L,NULL,NULL,GENERAL OPERATING RULES,NULL,3984Q,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,231,231,NULL,NULL
20170930014269I,30-SEP-17,PERRIS,CA,PERRIS VALLEY,INCIDENT,NONE,OTHER-SPECIFY,CAMERON,NULL,NULL,NULL,NULL,PARACHUTE JUMPING,NULL,6800T,1,0,NONE  ,NONE         ,N/A   ,NULL,NULL,NULL,NULL,NULL,NULL
20170930014279I,30-SEP-17,SILOAM SPRINGS,AR,SMITH FIELD,INCIDENT,NONE,LANDING: TOUCHDOWN,NULL,NULL,NULL,NULL,NULL,PARACHUTE JUMPING,NULL,NONE ,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20170930016089I,30-SEP-17,PORTLAND,OR,PORTLAND INTL,INCIDENT,MINOR,TAKEOFF: CLIMB OUT,EMBRAER,NULL,NULL,SKYWEST AIRLINES INC,NULL,AIR CARRIER/COMMERCIAL,NULL,177SY,0,0,GE    ,CF34         ,8E5   ,NULL,NULL,NULL,NULL,NULL,NULL
20171001016099I,01-OCT-17,NASHUA,NH,BOIRE FIELD,INCIDENT,SUBSTANTIAL,LANDING: ROLLOUT,BEECH,BE-35,BE-35-V35B,NULL,NULL,GENERAL OPERATING RULES,NULL,6KG  ,0,0,CONT M,IO 520 SERIES,NULL,1,COMMERCIAL PILOT,4800,2700,NULL,NULL
20171001016249I,01-OCT-17,DALLAS,TX,DALLAS LOVE FIELD,INCIDENT,MINOR,GROUND-RAMP,BOEING,NULL,NULL,ATLAS AIR INC,NULL,AIR CARRIER/COMMERCIAL,NULL,767MW,0,0,GE    ,CF6-80A      ,CF6-80,NULL,NULL,NULL,NULL,NULL,NULL
20171001016609I,01-OCT-17,MONTOURSVILLE,PA,WILLIAMSPORT RGNL,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,CESSNA,CE-421,CE-421-C,NULL,NULL,GENERAL OPERATING RULES,NULL,6882M,0,0,CONT M,GTSIO-520    ,N     ,2,COMMERCIAL PILOT,3800,NULL,NULL,NULL
20171002016259I,02-OCT-17,HAWTHORNE,CA,JACK NORTHROP FIELD/HAWTHORNE MUNI,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-182,CE-182-TR,NULL,NULL,GENERAL OPERATING RULES,NULL,756FZ,0,0,NULL,NULL,NULL,1,NULL,810,69,NULL,NULL
20171002016279I,02-OCT-17,BETHEL,ME,BETHEL RGNL,INCIDENT,MINOR,TAKEOFF: CLIMB OUT,NULL,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,64RF ,0,0,LYCOMI,TI0-540 SER  ,TIO-54,NULL,COMMERCIAL PILOT,4800,NULL,NULL,NULL
20171003016289I,03-OCT-17,WOODWARD,OK,WEST WOODWARD,INCIDENT,MINOR,LANDING: TOUCHDOWN,AVID,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,4052X,0,0,BOMBAR,ROTAX (ALL)  ,NULL,NULL,COMMERCIAL PILOT,7900,145,NULL,NULL
20171003016299I,03-OCT-17,MOSINEE,WI,CENTRAL WISCONSIN,INCIDENT,MINOR,TAKEOFF: CLIMB OUT,RAYTHEON,99,99A,FREIGHT RUNNERS EXPRESS INC,NULL,AIR TAXI/COMMUTER,NULL,599CZ,0,0,P&W   ,PT6A SER     ,NULL,2,PRIVATE PILOT FLIGHT INSTRUCTOR,1372,84,NULL,NULL
20171003016369I,03-OCT-17,KENNER,LA,LOUIS ARMSTRONG NEW ORLEANS INTL,INCIDENT,MINOR,TAKEOFF: DEPARTURE,LEARJET-BOMBARDIER,LEARJET 35,A,MEDWAY AIR AMBULANCE INC,NULL,AIR TAXI/COMMUTER,NULL,35GC ,0,0,AIRESE,TFE731 SER   ,NULL,2,AIRLINE TRANSPORT,14715,469,NULL,NULL
20171004016309I,04-OCT-17,NULL,NY,JOHN F KENNEDY INTL,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,AIRBUS,A320,200,VIRGIN AMERICA INC,NULL,AIR CARRIER/COMMERCIAL,NULL,624VA,0,0,CFM IN,CFM56-5B4/P  ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20171005011759I,05-OCT-17,BELLINGHAM,WA,BELLINGHAM INTL,INCIDENT,MINOR,LANDING: APPROACH,NAVION,NAV-H,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,2549T,0,0,CONT M,IO 520 SERIES,NULL,NULL,PRIVATE PILOT,23000,NULL,NULL,NULL
20171005016319I,05-OCT-17,SAINT PETERSBURG,FL,ST PETERSBURG-CLEARWATER INTL,INCIDENT,NONE,LANDING: TOUCHDOWN,PIPER,PA-44,PA-44-180,NULL,NULL,GENERAL OPERATING RULES,NULL,3060K,0,0,LYCOMI,O&VO-360 SER ,NULL,NULL,STUDENT,35,35,NULL,NULL
20171005016329I,05-OCT-17,ANCHORAGE,AK,TED STEVENS ANCHORAGE INTL,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,RAYTHEON,1900,C-1,ALASKA CENTRAL EXPRESS INC,NULL,AIR TAXI/COMMUTER,NULL,111AX,0,0,P&W CA,PT6A-60A     ,NULL,2,AIRLINE TRANSPORT,NULL,NULL,NULL,NULL
