aids_report_number,local_event_date,event_city,event_state,event_airport,event_type,aircraft_damage,flight_phase,aircraft_make,aircraft_model,aircraft_series,operator,primary_flight_type,flight_conduct_code,flight_plan_filed_code,aircraft_registration_nbr,total_fatalities,total_injuries,aircraft_engine_make,aircraft_engine_model,engine_group_code,nbr_of_engines,pic_certificate_type,pic_flight_time_total_hrs,pic_flight_time_total_make-model,NULL,NULL
20160129001729I,29-JAN-16,NEWARK,NJ,NEWARK LIBERTY INTL,INCIDENT,NONE,TAKEOFF: CLIMB OUT,DE HAVILLAND-BOMBARDIER,DASH 8,NULL,CHAMPLAIN ENTERPRISES INC,NULL,AIR CARRIER/COMMERCIAL,NULL,360PH,0,0,P&W CA,PW123        ,PW123D,NULL,NULL,NULL,NULL,NULL,NULL
20160129006979I,29-JAN-16,HARTFORD,CT,HARTFORD-BRAINARD,INCIDENT,MINOR,TAKEOFF: ROTATION,PIPER,PA-38,PA-38-112,NULL,NULL,GENERAL OPERATING RULES,NULL,250YA,0,0,LYCOMI,0-235 SERIES ,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,5000,500,NULL,NULL
20160130000479I,30-JAN-16,FARGO,ND,HECTOR INTL,INCIDENT,NONE,DESCENT,PILATU,NULL,NULL,VALLEY MED FLIGHT INC,NULL,AIR TAXI/COMMUTER,NULL,124UV,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20160130001869I,30-JAN-16,BETHANY,OK,WILEY POST,INCIDENT,MINOR,LANDING: APPROACH,CESSNA,CE-206,CE-206-P206H,NULL,NULL,GENERAL OPERATING RULES,NULL,5251G,0,0,LYCOMI,TIO-540-AJ1A ,NULL,1,PRIVATE PILOT,340,120,NULL,NULL
20160130008959I,30-JAN-16,PALMYRA,WI,PALMYRA MUNI,INCIDENT,SUBSTANTIAL,TAKEOFF: CLIMB OUT,FAIRCHILD-DORNIER,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,77697,0,0,FAIRCH,6-440 SERIES ,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,2505,18,NULL,NULL
20160130024079I,30-JAN-16,NULL,NULL,CHANDLER MUNI,INCIDENT,NONE,TAKEOFF: CLIMB OUT,CESSNA,CE-210,CE-210-T210M,NULL,NULL,GENERAL OPERATING RULES,NULL,732SJ,0,0,CONT M,TSIO-520 SER ,NULL,1,PRIVATE PILOT,940,14,NULL,NULL
20160201002949I,01-FEB-16,DERIDDER,LA,BEAUREGARD RGNL,INCIDENT,SUBSTANTIAL,LANDING: TOUCHDOWN,CESSNA,CE-320,CE-320-E,NULL,NULL,GENERAL OPERATING RULES,NULL,320CC,0,0,CONT M,IO 520 SERIES,NULL,2,COMMERCIAL PILOT,4000,350,NULL,NULL
20160201003549I,01-FEB-16,GRAND ISLAND,NE,CENTRAL NEBRASKA RGNL,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,NULL,NULL,NULL,ALLEGIANT AIR LLC,NULL,AIR CARRIER/COMMERCIAL,NULL,881GA,0,0,P & W ,JT8D-219     ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20160201007429I,01-FEB-16,BEND,OR,NULL,INCIDENT,MINOR,LANDING: TOUCHDOWN,MOONEY,M-20,M-20-M,NULL,NULL,GENERAL OPERATING RULES,NULL,1086T,0,0,LYCOMI,TI0-540 SER  ,NULL,1,COMMERCIAL PILOT,NULL,NULL,NULL,NULL
20160202001829I,02-FEB-16,SUFFOLK,VA,SUFFOLK EXECUTIVE,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-34,PA-34-200T,NULL,NULL,GENERAL OPERATING RULES,NULL,111SM,0,0,CONT M,TSIO-360 SER ,NULL,NULL,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,24100,NULL,NULL,NULL
20160202024989I,02-FEB-16,HONOLULU,HI,HONOLULU INTL,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,CESSNA,CE-337,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,22DG ,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,1709,28,NULL,NULL
20160203005489I,03-FEB-16,ALLENTOWN,PA,LEHIGH VALLEY INTL,INCIDENT,NONE,LANDING: ROLLOUT,MCDONNELL-DOUGLAS-BOEING,MD-80,83,ALLEGIANT AIR LLC,NULL,AIR CARRIER/COMMERCIAL,NULL,877GA,0,0,P & W ,JT8D SERIES  ,219   ,NULL,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,16000,NULL,NULL,NULL
20160203024119I,03-FEB-16,HENDERSON,NV,HENDERSON EXECUTIVE,INCIDENT,SUBSTANTIAL,GROUND-RAMP,PIPER,PA-24,PA-24-260,NULL,NULL,GENERAL OPERATING RULES,NULL,9315P,0,0,LYCOMI,TI0-540 SER  ,E4A5  ,NULL,PRIVATE PILOT,NULL,NULL,NULL,NULL
20160204000819I,04-FEB-16,DENVER,CO,DENVER INTL,INCIDENT,MINOR,TAXI,SWEARINGEN-FAIRCHILD,SA-227,SA-227-AC,KEY LIME AIR CORPORATION,NULL,AIR TAXI/COMMUTER,NULL,2728G,0,0,AIRESE,TPE331 SERIES,NULL,NULL,AIRLINE TRANSPORT,24695,223,NULL,NULL
20160204001069I,04-FEB-16,OSAGE,KS,OSAGE CITY MUNI,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-28,PA-28-180,NULL,NULL,GENERAL OPERATING RULES,NULL,26999,0,0,NULL,NULL,NULL,NULL,PRIVATE PILOT,500,150,NULL,NULL
20160204001899I,04-FEB-16,EASTON,MD,EASTON/NEWNAM FIELD,INCIDENT,MINOR,TAXI,MOONEY,M-20,M-20-K,NULL,NULL,GENERAL OPERATING RULES,NULL,75PW ,0,0,CONT M,TSIO-360 SER ,NULL,1,COMMERCIAL PILOT,2265,1700,NULL,NULL
20160204007319I,04-FEB-16,GRIFFIN,GA,GRIFFIN-SPALDING COUNTY,INCIDENT,MINOR,LANDING: ROLLOUT,CESSNA,CE-310,CE-310-N,NULL,NULL,GENERAL OPERATING RULES,NULL,395MC,0,0,CONT M,I0-470 SERIES,NULL,2,COMMERCIAL PILOT,3200,50,NULL,NULL
20160204009519I,04-FEB-16,MERCED,CA,NULL,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,CESSNA,CE-152,NULL,KS AVIATION,NULL,PILOT SCHOOLS,NULL,48637,0,0,LYCOMI,0-235 SERIES ,NULL,1,NULL,NULL,NULL,NULL,NULL
20160205000699I,05-FEB-16,DENVER,CO,DENVER INTL,INCIDENT,MINOR,TAKEOFF: DEPARTURE,CANADAIR-BOMBARDIER,CHALLENGER,600,SKYWEST AIRLINES INC,NULL,AIR CARRIER/COMMERCIAL,NULL,898SK,0,0,GE    ,CF34-8C5A1   ,-8C5A1,NULL,NULL,NULL,NULL,NULL,NULL
20160205000839I,05-FEB-16,GOODLAND,KS,RENNER FLD /GOODLAND MUNI/,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,LANCAIR,LC-4,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,193CG,0,0,WALTER,M601E-11     ,NULL,NULL,COMMERCIAL PILOT,NULL,NULL,NULL,NULL
20160205003969I,05-FEB-16,MONTEREY,CA,MONTEREY PENINSULA,INCIDENT,MINOR,LANDING: ROLLOUT,BEECH,BE-35,BE-35-V35B,NULL,NULL,GENERAL OPERATING RULES,NULL,6036G,0,0,CONT M,IO 520 SERIES,NULL,1,PRIVATE PILOT,250,58,NULL,NULL
20160206000049I,06-FEB-16,EUREKA,KS,LT. WILLIAM M. MILLIKEN,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-24,PA-24-250,NULL,NULL,GENERAL OPERATING RULES,NULL,8381P,0,0,LYCOMI,0-540 SERIES ,A1D5  ,NULL,PRIVATE PILOT,NULL,NULL,NULL,NULL
20160206000689I,06-FEB-16,CRYSTAL RIVER,FL,CRYSTAL RIVER,INCIDENT,MINOR,LANDING: ROLLOUT,BEECH,BE-35,BE-35-S35,NULL,NULL,GENERAL OPERATING RULES,NULL,2015W,0,0,CONT M,IO 520 SERIES,NULL,1,NULL,8212,NULL,NULL,NULL
20160206000879I,06-FEB-16,DEFIANCE,OH,DEFIANCE MEMORIAL,INCIDENT,MINOR,LANDING: APPROACH,MOONEY,M-20,M-20-K,NULL,NULL,GENERAL OPERATING RULES,NULL,252BH,0,0,CONT M,TSIO-360 SER ,NULL,1,NULL,NULL,NULL,NULL,NULL
20160206001239I,06-FEB-16,WEST MEMPHIS,AR,WEST MEMPHIS MUNI,INCIDENT,MINOR,LANDING: ROLLOUT,ROCKWELL,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,779CS,0,0,AIRESE,TFE731 SER   ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20160207000929I,07-FEB-16,CHICAGO,IL,CHICAGO O'HARE INTL,INCIDENT,MINOR,TAKEOFF: CLIMB OUT,EMBRAER,170,200LR,REPUBLIC AIRLINES INC,NULL,AIR CARRIER/COMMERCIAL,NULL,405YX,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20160207001619I,07-FEB-16,GAITHERSBURG,MD,MONTGOMERY COUNTY AIRPARK,INCIDENT,MINOR,TAKEOFF: DEPARTURE,MOONEY,M-20,M-20-E,NULL,NULL,GENERAL OPERATING RULES,NULL,5926Q,0,0,LYCOMI,I0360 SER    ,NULL,1,PRIVATE PILOT,760,53,NULL,NULL
20160207004339I,07-FEB-16,WHITE BIRD,ID,NULL,INCIDENT,SUBSTANTIAL,LANDING: ROLLOUT,NULL,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,6394R,0,0,BOMBAR,ROTAX (ALL)  ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20160207006989I,07-FEB-16,WHITEWRIGHT,TX,TRI-COUNTY AERODROME,INCIDENT,NONE,UNKNOWN,NULL,NULL,NULL,NULL,NULL,PARACHUTE JUMPING,NULL,NONE ,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20160207024489I,07-FEB-16,NULL,NULL,PHOENIX GOODYEAR,INCIDENT,NONE,TAKEOFF: CLIMB OUT,CESSNA,CE-210,CE-210-A,NULL,NULL,GENERAL OPERATING RULES,NULL,9426X,0,0,CONT M,I0-470 SERIES,NULL,1,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,22000,1700,NULL,NULL
20160208001049I,08-FEB-16,CHICAGO,IL,CHICAGO MIDWAY INTL,INCIDENT,MINOR,TAXI,CESSNA,CE-414,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,414AC,0,0,NULL,NULL,NULL,2,COMMERCIAL PILOT FLIGHT INSTRUCTOR,3618,585,NULL,NULL
20160209000709I,09-FEB-16,EVERETT,WA,SNOHOMISH COUNTY (PAINE FLD),INCIDENT,NONE,LANDING: ROLLOUT,CESSNA,CE-172,CE-172-N,NULL,NULL,GENERAL OPERATING RULES,NULL,5512E,0,0,LYCOMI,O-320-H2AD   ,NULL,1,NULL,NULL,NULL,NULL,NULL
20160209001479I,09-FEB-16,NULL,CA,SACRAMENTO EXECUTIVE,INCIDENT,NONE,LANDING: APPROACH,SOCATA,TBM-700,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,98NF ,0,0,P&W   ,PT6A SER     ,NULL,NULL,AIRLINE TRANSPORT,16000,560,NULL,NULL
20160209001969I,09-FEB-16,ELOY,AZ,ELOY MUNI,INCIDENT,NONE,LANDING: APPROACH,NULL,NULL,NULL,NULL,NULL,PARACHUTE JUMPING,NULL,NONE ,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20160209006999I,09-FEB-16,DALLAS,TX,DALLAS LOVE FIELD,INCIDENT,NONE,TAKEOFF: CLIMB OUT,CESSNA,CITATION 550 II,ULTRA,SEVEN BAR AVIATION LLC,NULL,AIR TAXI/COMMUTER,NULL,774SB,0,0,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL
20160209024089I,09-FEB-16,PALO ALTO,CA,PALO ALTO ARPT OF SANTA CLARA CO,INCIDENT,MINOR,LANDING: TOUCHDOWN,NULL,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,511JP,0,0,ROTAX ,912ULS       ,NULL,NULL,PRIVATE PILOT,632,135,NULL,NULL
20160210001089I,10-FEB-16,CLEVELAND,OH,CLEVELAND-HOPKINS INTL,INCIDENT,NONE,TAXI,CESSNA,CE-208,CE-208-B,CASTLE AVIATION INC,NULL,AIR TAXI/COMMUTER,NULL,1058N,0,0,P&W   ,PT6A SER     ,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,NULL,NULL,NULL,NULL
20160210001739I,10-FEB-16,LATHAM,NY,ALBANY INTL,INCIDENT,NONE,TAKEOFF: ROTATION,DE HAVILLAND-BOMBARDIER,DASH 8,NULL,CHAMPLAIN ENTERPRISES INC,NULL,AIR CARRIER/COMMERCIAL,NULL,367PH,0,0,P&W CA,PW123D       ,N/A   ,NULL,NULL,NULL,NULL,NULL,NULL
20160210002239I,10-FEB-16,STURGIS,SD,STURGIS MUNI,INCIDENT,MINOR,TAXI,CESSNA,CE-150,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,5945E,0,0,CONT M,0-200 SERIES ,NULL,1,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,15000,NULL,NULL,NULL
20160210024099I,10-FEB-16,SAN JOSE,CA,REID-HILLVIEW OF SANTA CLARA COUNTY,INCIDENT,MINOR,TAXI,PIPER,PA-44,PA-44-180,NULL,NULL,GENERAL OPERATING RULES,NULL,79JT ,0,0,LYCOMI,O&VO-360 SER ,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,2800,390,NULL,NULL
20160211008109I,11-FEB-16,PETALUMA,CA,PETALUMA MUNI,INCIDENT,SUBSTANTIAL,LANDING: TOUCHDOWN,SOCATA,TB-20,TB-20-21C,NULL,NULL,GENERAL OPERATING RULES,NULL,2805R,0,0,LYCOMI,TIO 540      ,AB1AD ,NULL,PRIVATE PILOT,987,760,NULL,NULL
20160212000939I,12-FEB-16,ENGLEWOOD,CO,CENTENNIAL,INCIDENT,MINOR,LANDING: TOUCHDOWN,GLOBE,GC-1,GC-1-B,NULL,NULL,GENERAL OPERATING RULES,NULL,80775,0,0,LYCOMI,0-360-A1D    ,360   ,NULL,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,20300,1800,NULL,NULL
20160212001409I,12-FEB-16,MIDWAY,IL,CHICAGO MIDWAY INTL,INCIDENT,MINOR,GROUND-RAMP,AIRBUS,A319,NULL,CONCESIONARIA VUELA COMPANIA DE AVIACION S A DE C,NULL,FOREIGN AIR CARRIER,NULL,XA-VO,0,0,INTERN,V2527M-A5    ,V12559,NULL,NULL,NULL,NULL,NULL,NULL
20160212002989I,12-FEB-16,BERLIN,NH,BERLIN RGNL,INCIDENT,MINOR,TAXI,CESSNA,CE-560,CE-560-560XL,DELTA PRIVATE JETS INC,NULL,AIR TAXI/COMMUTER,NULL,70TH ,0,0,P&W CA,PW545A       ,NULL,2,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,12716,2192,NULL,NULL
20160212009399I,12-FEB-16,TULSA,OK,TULSA INTL,INCIDENT,MINOR,LANDING: TOUCHDOWN,BEECH,BE-36,BE-36-A36,NULL,NULL,GENERAL OPERATING RULES,NULL,66801,0,0,CONT M,IO 520 SERIES,NULL,1,PRIVATE PILOT,116,66,NULL,NULL
20160212009739I,12-FEB-16,WHITEWRIGHT,TX,TRI-COUNTY AERODROME,INCIDENT,NONE,UNKNOWN,NULL,NULL,NULL,NULL,NULL,PARACHUTE JUMPING,NULL,NONE ,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20160213000029I,13-FEB-16,NEWBURGH,NY,STEWART INTL,INCIDENT,NONE,LANDING: APPROACH,CANADAIR-BOMBARDIER,CHALLENGER,600,ELITE AIRWAYS LLC,NULL,AIR CARRIER/COMMERCIAL,NULL,92EA ,0,0,GE    ,CF34-3B1     ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20160213000799I,13-FEB-16,EVANSVILLE,TN,NULL,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,PIPER,PA-20,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,7653K,0,0,LYCOMI,0-290 SERIES ,NULL,NULL,PRIVATE PILOT,300,27,NULL,NULL
20160213000859I,13-FEB-16,DURANGO,CO,ANIMAS AIR PARK,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-210,CE-210-T210L,NULL,NULL,GENERAL OPERATING RULES,NULL,5555G,0,0,CONT M,TSIO-520 SER ,NULL,1,PRIVATE PILOT,1593,157,NULL,NULL
20160213001039I,13-FEB-16,SPRINGFIELD,MO,SPRINGFIELD-BRANSON NATIONAL,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-34,PA-34-200T,NULL,NULL,GENERAL OPERATING RULES,NULL,5350F,0,0,CONT M,TSIO-360 SER ,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,13697,599,NULL,NULL
20160213001312I,13-FEB-16,HOUSTON,TX,WEST HOUSTON,INCIDENT,MINOR,TAXI,FAIRCHILD-DORNIER,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,50808,0,0,FAIRCH,6-440 SERIES ,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,1605,42,NULL,NULL
20160213001429I,13-FEB-16,HONOLULU,HI,HONOLULU INTL,INCIDENT,MINOR,DESCENT,BOEING,747,NULL,KOREAN AIR LINES COMPANY LTD,NULL,FOREIGN AIR CARRIER,NULL,HL749,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20160213002679I,13-FEB-16,ARECIBO,PR,ANTONIO/NERY/JUARBE POL,INCIDENT,NONE,UNKNOWN,DE HAVILLAND-BOMBARDIER,NULL,NULL,NULL,NULL,PARACHUTE JUMPING,NULL,10EA ,1,0,P&W   ,PT6A SER     ,NULL,NULL,COMMERCIAL PILOT,8100,NULL,NULL,NULL
20160213002849I,13-FEB-16,PALO ALTO,CA,PALO ALTO ARPT OF SANTA CLARA CO,INCIDENT,MINOR,LANDING: ROLLOUT,GRTLKS,GRTLKS-2T1,GRTLKS-2T1-A2,NULL,NULL,GENERAL OPERATING RULES,NULL,763GL,0,0,LYCOMI,AEIO-360 SER ,NULL,NULL,PRIVATE PILOT,121,8,NULL,NULL
20160213003609I,13-FEB-16,ACAMPO,CA,LODI,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,DE HAVILLAND-BOMBARDIER,DHC-6,DHC-6-100,NULL,NULL,PARACHUTE JUMPING,NULL,73WD ,1,0,P&W   ,PT6SER TP    ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20160213003802I,13-FEB-16,CHINO,CA,CHINO,INCIDENT,SUBSTANTIAL,GROUND-RAMP,MOONEY,M-20,M-20-J,NULL,NULL,GENERAL OPERATING RULES,NULL,201DQ,0,0,LYCOMI,I0360 SER    ,NULL,1,COMMERCIAL PILOT,467,36,NULL,NULL
20160213004709I,13-FEB-16,PETALUMA,CA,NULL,INCIDENT,MINOR,LANDING: TOUCHDOWN,AERSTR,AERSTR-RX,AERSTR-RX-8,NULL,NULL,GENERAL OPERATING RULES,NULL,3647A,0,1,NONE  ,NONE         ,N/A   ,NULL,COMMERCIAL PILOT,1768,1000,NULL,NULL
20160213005659I,13-FEB-16,NEW ORLEANS,LA,LAKEFRONT,INCIDENT,MINOR,LANDING: ROLLOUT,CESSNA,CE-210,CE-210-T210L,NULL,NULL,GENERAL OPERATING RULES,NULL,94227,0,0,CONT M,TSIO-520 SER ,NULL,1,PRIVATE PILOT,1940,NULL,NULL,NULL
20160213006749I,13-FEB-16,DAYTONA BEACH,FL,DAYTONA BEACH INTL,INCIDENT,MINOR,LANDING: ROLLOUT,CESSNA,CE-172,CE-172-S,PHOENIX EAST,NULL,PILOT SCHOOLS,NULL,5144H,0,0,LYCOMI,IO-360-L2A   ,NULL,1,STUDENT,41,41,NULL,NULL
20160213008142I,13-FEB-16,CHINO,CA,CHINO,INCIDENT,MINOR,GROUND-RAMP,CONSOLIDATED ACFT,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,67086,0,0,WRIGHT,975E&F-2&3   ,NULL,NULL,PILOT NOT CERTIFICATED,NULL,NULL,NULL,NULL
20160214001519I,14-FEB-16,CHINO,CA,CHINO,INCIDENT,MINOR,LANDING: APPROACH,PIPER,PA-34,PA-34-220T,NULL,NULL,PILOT SCHOOLS,NULL,5268C,0,0,CONT M,TSIO-360 SER ,NULL,NULL,AIRLINE TRANSPORT,18000,450,NULL,NULL
20160214004349I,14-FEB-16,HORSEHEADS,NY,ELMIRA/CORNING RGNL,INCIDENT,MINOR,LANDING: ROLLOUT,CESSNA,CE-310,CE-310-N,NULL,NULL,GENERAL OPERATING RULES,NULL,100SH,0,0,CONT M,I0-470 SERIES,NULL,2,PRIVATE PILOT,3000,NULL,NULL,NULL
20160214007789I,14-FEB-16,SANTA ANA,CA,JOHN WAYNE AIRPORT-ORANGE COUNTY,INCIDENT,MINOR,LANDING: ROLLOUT,CHAMP,CHAMP-8,CHAMP-8-KCAB,NULL,NULL,GENERAL OPERATING RULES,NULL,161SA,0,0,LYCOMI,AEIO-360 SER ,NULL,1,PRIVATE PILOT,109,16,NULL,NULL
20160215000789I,15-FEB-16,WEST PALM BEACH,FL,NORTH PALM BEACH COUNTY GENERAL AVIATION,INCIDENT,SUBSTANTIAL,OTHER-SPECIFY,BEECH,BE-95,BE-95-A55,NULL,NULL,GENERAL OPERATING RULES,NULL,1739G,0,0,CONT M,I0-470 SERIES,465221,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,4200,250,NULL,NULL
20160215000989I,15-FEB-16,DANVILLE,WV,NULL,INCIDENT,MINOR,LANDING: TOUCHDOWN,HUGHES,HU-369,HU-369-D,AERIAL SOLUTIONS INC,NULL,ROTORCRAFT EXTERNAL LOAD OPERATIONS,NULL,1107T,0,0,ALLISO,250 SER 250HP,250-C2,1,COMMERCIAL PILOT,7900,7800,NULL,NULL
20160215001489I,15-FEB-16,NAPA,CA,NAPA COUNTY,INCIDENT,MINOR,LANDING: TOUCHDOWN,MOONEY,M-20,M-20-M,NULL,NULL,GENERAL OPERATING RULES,NULL,150FC,0,0,LYCOMI,TI0-540 SER  ,NULL,1,PRIVATE PILOT,228,25,NULL,NULL
20160216002129I,16-FEB-16,SALINAS,CA,SALINAS MUNI,INCIDENT,MINOR,LANDING: TOUCHDOWN,GULSTM,GA-AA,GA-AA-1B,NULL,NULL,GENERAL OPERATING RULES,NULL,9576L,0,0,LYCOMI,0-235 SERIES ,NULL,NULL,PRIVATE PILOT,705,200,NULL,NULL
20160216020349I,16-FEB-16,PEMBROKE PINES,FL,NULL,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,CESSNA,CE-152,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,46953,0,0,LYCOMI,0-235 SERIES ,L-1663,1,COMMERCIAL PILOT,650,250,NULL,NULL
20160217001159I,17-FEB-16,WINTER HAVEN,FL,WINTER HAVEN'S GILBERT,INCIDENT,MINOR,LANDING: ROLLOUT,CESSNA,CE-210,CE-210-K,NULL,NULL,GENERAL OPERATING RULES,NULL,9443M,0,0,CONT M,IO 520 SERIES,NULL,1,PRIVATE PILOT,1200,700,NULL,NULL
20160217001169I,17-FEB-16,MIAMI,FL,MIAMI INTL,INCIDENT,MINOR,TAKEOFF: ROTATION,BOEING,NULL,NULL,ATLAS AIR INC,NULL,AIR CARRIER/COMMERCIAL,NULL,859GT,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20160217001579I,17-FEB-16,BROOKSVILLE,FL,HERNANDO COUNTY,INCIDENT,MINOR,LANDING: ROLLOUT,PIPER,PA-24,PA-24-250,NULL,NULL,GENERAL OPERATING RULES,NULL,7243P,0,0,LYCOMI,0-540 SERIES ,NULL,NULL,COMMERCIAL PILOT,2300,NULL,NULL,NULL
20160217007019I,17-FEB-16,NULL,FL,FERNANDINA BEACH MUNI,INCIDENT,MINOR,LANDING: TOUCHDOWN,PARADISE,P-1,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,538JA,0,0,ROTAX ,912ULS       ,NULL,NULL,RECREATIONAL PILOT,NULL,NULL,NULL,NULL
20160217024109I,17-FEB-16,SAN BERNARDINO,CA,SAN BERNARDINO INTL,INCIDENT,MINOR,LANDING: APPROACH,MBB,BK117,BK117-C1,AIR METHODS CORP,NULL,GENERAL OPERATING RULES,NULL,766ME,0,0,TURBOM,ARRIEL 1SER  ,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,3400,1400,NULL,NULL
20160218001059I,18-FEB-16,ASHEVILLE,NC,ASHEVILLE RGNL,INCIDENT,MINOR,LANDING: TOUCHDOWN,LANCAIR,LC-235,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,10CF ,0,0,NULL,NULL,NULL,NULL,PRIVATE PILOT,507,110,NULL,NULL
20160218004829I,18-FEB-16,TALKEETNA,AK,TALKEETNA VILLAGE STRIP,INCIDENT,MINOR,LANDING: ROLLOUT,CESSNA,CE-172,CE-172-C,NULL,NULL,GENERAL OPERATING RULES,NULL,1530Y,0,0,CONT M,0-300 SER    ,NULL,1,AIRLINE TRANSPORT,7208,142,NULL,NULL
20160219001589I,19-FEB-16,PEMBROKE PINES,FL,NORTH PERRY,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-28R,PA-28R-200,NULL,NULL,GENERAL OPERATING RULES,NULL,15006,0,0,LYCOMI,I0360 SER    ,NULL,NULL,PRIVATE PILOT,2167,1375,NULL,NULL
20160219004359I,19-FEB-16,FORT MYERS,FL,PAGE FIELD,INCIDENT,MINOR,LANDING: ROLLOUT,MOONEY,M-20,M-20-A,NULL,NULL,GENERAL OPERATING RULES,NULL,6560B,0,0,LYCOMI,O&VO-360 SER ,NULL,1,PRIVATE PILOT,450,34,NULL,NULL
20160220000019I,20-FEB-16,MIDLAND,VA,WARRENTON-FAUQUIER,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-28R,PA-28R-200,NULL,NULL,GENERAL OPERATING RULES,NULL,3065R,0,0,LYCOMI,I0360 SER    ,NULL,NULL,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,22000,300,NULL,NULL
20160220000979I,20-FEB-16,MERIDEN,CT,MERIDEN MARKHAM MUNI,INCIDENT,MINOR,LANDING: ROLLOUT,TLULTR,STINGSPORT,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,5NE  ,0,0,NULL,NULL,NULL,NULL,PRIVATE PILOT,450,20,NULL,NULL
20160220001689I,20-FEB-16,COLORADO SPRINGS,CO,CITY OF COLORADO SPRINGS MUNI,INCIDENT,MINOR,LANDING: TOUCHDOWN,NULL,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,6431C,0,0,LYCOMI,0-435        ,NULL,NULL,AIRLINE TRANSPORT,26050,25,NULL,NULL
20160220001949I,20-FEB-16,VAN NUYS,CA,VAN NUYS,INCIDENT,MINOR,LANDING: ROLLOUT,BEECH,BE-60,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,820MH,0,0,LYCOMI,TI0-541 SER  ,RL    ,2,PRIVATE PILOT,NULL,NULL,NULL,NULL
