aids_report_number,local_event_date,event_city,event_state,event_airport,event_type,aircraft_damage,flight_phase,aircraft_make,aircraft_model,aircraft_series,operator,primary_flight_type,flight_conduct_code,flight_plan_filed_code,aircraft_registration_nbr,total_fatalities,total_injuries,aircraft_engine_make,aircraft_engine_model,engine_group_code,nbr_of_engines,pic_certificate_type,pic_flight_time_total_hrs,pic_flight_time_total_make-model,NULL,NULL
20100506033539I,06-MAY-10,CURTIS,NE,CURTIS MUNI,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,NAMER,NA-P51,NA-P51-D,NULL,NULL,GENERAL OPERATING RULES,NULL,55JL ,0,0,PKRD-R,V1650 SERIES ,N/A   ,NULL,AIRLINE TRANSPORT,30650,100,NULL,NULL
20100506033679I,06-MAY-10,NULL,NULL,NARITA INTL,INCIDENT,MINOR,LANDING: TOUCHDOWN,BOEING,747,400,DELTA AIR LINES INC,NULL,AIR CARRIER/COMMERCIAL,NULL,667US,0,0,NULL,NULL,NULL,NULL,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,21855,3069,NULL,NULL
20100506033839I,06-MAY-10,FORT LAUDERDALE,FL,FORT LAUDERDALE EXECUTIVE,INCIDENT,NONE,LANDING: APPROACH,CESSNA,CITATIONJET (C525),B,NULL,NULL,GENERAL OPERATING RULES,NULL,125PL,0,0,WILLIA,FJ44-3A      ,NULL,2,NULL,0,0,NULL,NULL
20100506034109I,06-MAY-10,NULL,CA,POINT MUGU NAS (NAVAL BASE VENTURA CO),INCIDENT,MINOR,LANDING: TOUCHDOWN,HAWKER,HUNTER,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,330AX,0,0,ROLLS-,AVON MK 203  ,NULL,NULL,AIRLINE TRANSPORT,5000,900,NULL,NULL
20100507004959I,07-MAY-10,FAIRFIELD,NJ,ESSEX COUNTY,INCIDENT,MINOR,LANDING: ROLLOUT,MOONEY,M-20,M-20-R,NULL,NULL,GENERAL OPERATING RULES,NULL,968SM,0,0,CONT M,IO-550 SERIES,NULL,1,PRIVATE PILOT,2700,2300,NULL,NULL
20100507033119I,07-MAY-10,SYDNEY,NULL,"SYDNEY, AUSTRALIA",INCIDENT,MINOR,TAKEOFF: ROTATION,BOEING,747,400,UNITED AIR LINES INC,NULL,AIR CARRIER/COMMERCIAL,NULL,128UA,0,0,P&W   ,PW4000 SER   ,NULL,NULL,AIRLINE TRANSPORT,22000,7791,NULL,NULL
20100507034139I,07-MAY-10,GRAND JUNCTION,CO,GRAND JUNCTION REGIONAL,INCIDENT,MINOR,LANDING: ROLLOUT,PIPER,PA-24,PA-24-250,NULL,NULL,GENERAL OPERATING RULES,NULL,8037P,0,0,LYCOMI,0-540        ,NULL,NULL,NULL,0,0,NULL,NULL
20100507034459I,07-MAY-10,CHINO,CA,CHINO,INCIDENT,MINOR,LANDING: ROLLOUT,MOONEY,M-20,M-20-B,DU BOIS AVIATION,NULL,GENERAL OPERATING RULES,NULL,74770,0,0,LYCOMI,O&VO-360 SER ,NULL,1,PRIVATE PILOT,360,52,NULL,NULL
20100507041769I,07-MAY-10,CHATTANOOGA,TN,LOVELL FIELD,INCIDENT,MINOR,LANDING: ROLLOUT,PIPER,PA-23,PA-23-250,NULL,NULL,GENERAL OPERATING RULES,NULL,779KW,0,0,LYCOMI,IO-540 SER   ,NULL,NULL,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,10300,60,NULL,NULL
20100508033479I,08-MAY-10,NULL,TX,NULL,INCIDENT,MINOR,LANDING: TOUCHDOWN,BLANCA,BL-17,BL-17-31A,NULL,NULL,GENERAL OPERATING RULES,NULL,14734,0,0,LYCOMI,TI0-540 SER  ,NULL,NULL,NULL,0,0,NULL,NULL
20100508033589I,08-MAY-10,MURRIETA,CA,FRENCH VALLEY,INCIDENT,MINOR,LANDING: TOUCHDOWN,PILATS,PC-12,PC-12-47,NULL,NULL,GENERAL OPERATING RULES,NULL,852FR,0,0,P&W CA,PT6A-67B     ,NULL,NULL,NULL,8500,4000,NULL,NULL
20100508033929I,08-MAY-10,DENTON,TX,DENTON MUNI,INCIDENT,MINOR,LANDING: TOUCHDOWN,DIAMOND,DIAMOND-20,DIAMOND-20-C1,NULL,NULL,GENERAL OPERATING RULES,NULL,939AF,0,0,CONT M,IO-240 SER   ,NULL,NULL,STUDENT,25,0,NULL,NULL
20100508033999I,08-MAY-10,BLYTHE,CA,BLYTHE,INCIDENT,NONE,DESCENT,CESSNA,CE-210,CE-210-L,NULL,NULL,GENERAL OPERATING RULES,NULL,210BX,0,0,CONT M,IO 520 SERIES,NULL,1,PRIVATE PILOT,300,7,NULL,NULL
20100508034009I,08-MAY-10,ZEPHYRHILLS,FL,ZEPHYRHILLS MUNI,INCIDENT,MINOR,LANDING: TOUCHDOWN,MOONEY,M-20,M-20-C,NULL,NULL,GENERAL OPERATING RULES,NULL,5549Q,0,0,LYCOMI,O&VO-360 SER ,NULL,1,PRIVATE PILOT,0,0,NULL,NULL
20100508034059I,08-MAY-10,DULLES,VA,WASHINGTON DULLES INTL,INCIDENT,MINOR,TAKEOFF: ROTATION,BOEING,767,300,UNITED AIR LINES INC,NULL,AIR CARRIER/COMMERCIAL,NULL,652UA,0,0,P&W   ,PW4000 SER   ,NULL,NULL,NULL,0,0,NULL,NULL
20100508037679I,08-MAY-10,NULL,NULL,HARRIS RANCH,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,GULSTM,GA-AA,GA-AA-5A,NULL,NULL,GENERAL OPERATING RULES,NULL,10783,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,260,150,NULL,NULL
20100509005049I,09-MAY-10,MAYVILLE,ND,MAYVILLE MUNI,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-172,CE-172-S,NULL,NULL,PILOT SCHOOLS,NULL,536ND,0,0,LYCOMI,IO-360-L2A   ,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,800,400,NULL,NULL
20100510034489I,10-MAY-10,SWANTON,OH,TOLEDO EXPRESS,INCIDENT,NONE,CLIMB,GENDYN,F-16,NULL,NULL,NULL,NULL,NULL,MIL  ,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL
20100510036059I,10-MAY-10,TULSA,OK,NULL,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,EMBRAER,ERJ-145,LR,EXPRESSJET AIRLINES INC,NULL,AIR CARRIER/COMMERCIAL,NULL,13913,0,0,ROLLS-,AE 3007A1P   ,NULL,NULL,NULL,0,0,NULL,NULL
20100510037289I,10-MAY-10,PORTSMOUTH,VA,HAMPTON ROADS EXECUTIVE,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-34,PA-34-200T,NULL,NULL,GENERAL OPERATING RULES,NULL,111SM,0,0,CONT M,TSIO-360 SER ,NULL,NULL,COMMERCIAL PILOT,9000,4000,NULL,NULL
20100510037729I,10-MAY-10,NEW ORLEANS,LA,LOUIS ARMSTRONG NEW ORLEANS INTL,INCIDENT,MINOR,DESCENT,AGUSTA,AGUSTA-A109,AGUSTA-A109-E,ERA HELICOPTERS LLC,NULL,AIR TAXI/COMMUTER,NULL,910LB,0,1,P&W CA,PW206C       ,NULL,2,COMMERCIAL PILOT,2800,681,NULL,NULL
20100511033529I,11-MAY-10,DAYTONA BEACH,FL,DAYTONA BEACH INTL,INCIDENT,NONE,LANDING: TOUCHDOWN,CESSNA,CE-172,CE-172-R,NULL,NULL,GENERAL OPERATING RULES,NULL,9710F,0,0,LYCOMI,I0-360-B1E   ,NULL,1,STUDENT,30,30,NULL,NULL
20100512033542I,12-MAY-10,KNOXVILLE,TN,MC GHEE TYSON,INCIDENT,MINOR,GROUND-RAMP,EMBRAER,ERJ-145,XR,EXPRESSJET AIRLINES INC,NULL,AIR CARRIER/COMMERCIAL,NULL,11187,0,0,ROLLS-,AE3007 SER   ,NULL,NULL,NULL,0,0,NULL,NULL
20100512033979I,12-MAY-10,FORT LAUDERDALE,FL,NULL,INCIDENT,NONE,LANDING: TOUCHDOWN,CESSNA,CE-172,CE-172-R,NULL,NULL,GENERAL OPERATING RULES,NULL,9531D,0,0,LYCOMI,I0360 SER    ,NULL,1,STUDENT,44,44,NULL,NULL
20100512034332I,12-MAY-10,ORLANDO,FL,ORLANDO INTL,INCIDENT,MINOR,TAXI,BOEING,757,200,DELTA AIR LINES INC,NULL,AIR CARRIER/COMMERCIAL,NULL,555NW,0,0,P & W ,PW2037       ,NULL,NULL,AIRLINE TRANSPORT,17000,8,NULL,NULL
20100513033729I,13-MAY-10,ATLANTA,GA,HARTSFIELD - JACKSON ATLANTA INTL,INCIDENT,NONE,TAKEOFF: CLIMB OUT,CANADAIR-BOMBARDIER,CHALLENGER,600,ATLANTIC SOUTHEAST AIRLINES INC,NULL,AIR CARRIER/COMMERCIAL,NULL,902EV,0,0,GE    ,CF34 SERIES  ,NULL,NULL,NULL,0,0,NULL,NULL
20100513033789I,13-MAY-10,ATLANTA,GA,HARTSFIELD - JACKSON ATLANTA INTL,INCIDENT,NONE,DESCENT,CANADAIR-BOMBARDIER,CHALLENGER,600,ATLANTIC SOUTHEAST AIRLINES INC,NULL,AIR CARRIER/COMMERCIAL,NULL,883AS,0,0,GE    ,CF34 SERIES  ,NULL,NULL,AIRLINE TRANSPORT,6728,5528,NULL,NULL
20100513034069I,13-MAY-10,HENDERSON,NV,HENDERSON EXECUTIVE,INCIDENT,MINOR,LANDING: TOUCHDOWN,CIRRUS,CIRRUS-SR,CIRRUS-SR-22,NULL,NULL,GENERAL OPERATING RULES,NULL,762TC,0,0,CONT M,IO-550 SERIES,NULL,1,PRIVATE PILOT,219,54,NULL,NULL
20100513034279I,13-MAY-10,MULBERRY,FL,SOUTH LAKELAND,INCIDENT,DESTROYED,GROUND-RAMP,ICP,SAVANNAH,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,8801T,0,0,ROTAX ,912S         ,NULL,NULL,NULL,0,0,NULL,NULL
20100513034509I,13-MAY-10,VENTURA,CA,NULL,INCIDENT,MINOR,DESCENT,PIPER,PA-J3C,PA-J3C-65,NULL,NULL,GENERAL OPERATING RULES,NULL,98425,0,0,CONT M,C90 SERIES   ,NULL,NULL,COMMERCIAL PILOT,496,0,NULL,NULL
20100513035189I,13-MAY-10,BUNNELL,FL,FLAGLER COUNTY,INCIDENT,MINOR,TAKEOFF: CLIMB OUT,CESSNA,CE-172,CE-172-N,NULL,NULL,GENERAL OPERATING RULES,NULL,426HL,0,0,LYCOMI,0-360-A4A    ,L-1212,1,PRIVATE PILOT,220,120,NULL,NULL
20100513036669I,13-MAY-10,FORT PIERCE,FL,ST LUCIE COUNTY INTL,INCIDENT,MINOR,TAXI,BEECH,BE-76,NULL,ARI BEN AVIATOR,NULL,PILOT SCHOOLS,NULL,6003Y,0,0,LYCOMI,O&VO-360 SER ,NULL,2,PRIVATE PILOT,194,117,NULL,NULL
20100513055969I,13-MAY-10,SKANEATELES,NY,SKANEATELES AERO DROME,INCIDENT,MINOR,TAKEOFF: DEPARTURE,CESSNA,CE-180,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,180TX,0,0,CONT M,O-470        ,E     ,1,NULL,NULL,NULL,NULL,NULL
20100514034189I,14-MAY-10,WINTER HAVEN,FL,WINTER HAVEN'S GILBERT,INCIDENT,MINOR,LANDING: ROLLOUT,DIAMOND,DIAMOND-40,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,215BN,0,0,THIELE,TAE-125-01   ,NULL,NULL,PRIVATE PILOT,200,40,NULL,NULL
20100514034289I,14-MAY-10,MULBERRY,FL,SOUTH LAKELAND,INCIDENT,MINOR,TAXI,TITAN,T51,M,NULL,NULL,NULL,NULL,51Y  ,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL
20100514037319I,14-MAY-10,PORTSMOUTH,VA,HAMPTON ROADS EXECUTIVE,INCIDENT,MINOR,LANDING: TOUCHDOWN,MOONEY,M-20,M-20-C,NULL,NULL,GENERAL OPERATING RULES,NULL,5913Q,0,0,LYCOMI,O&VO-360 SER ,NULL,1,PRIVATE PILOT,1200,1000,NULL,NULL
20100515033849I,15-MAY-10,BURNET,TX,BURNET MUNI KATE CRADDOCK FIELD,INCIDENT,MINOR,LANDING: TOUCHDOWN,REMOS,GX,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,112GX,0,0,ROTAX ,912ULS       ,NULL,NULL,STUDENT,65,65,NULL,NULL
20100515033879I,15-MAY-10,OTWELL,AR,NULL,INCIDENT,MINOR,TAKEOFF: ROTATION,AYRES CORPORATION,AYRES-S2,AYRES-S2-RT65,NULL,NULL,AGRICULTURAL,NULL,4036G,0,0,AMA/EX,UNKNOWN ENG  ,NULL,NULL,NULL,0,0,NULL,NULL
20100515034149I,15-MAY-10,MARANA,AZ,PINAL AIRPARK,INCIDENT,NONE,MANEUVER,APPLEBAY,ZUNI,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,24MZ ,0,0,NONE  ,NONE         ,NULL,0,PRIVATE PILOT,300,30,NULL,NULL
20100515034221I,15-MAY-10,PUNTA GORDA,FL,PUNTA GORDA,INCIDENT,MINOR,TAXI,GULSTM,GA-44,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,254Q ,0,0,CONT M,I0-470 SERIES,NULL,NULL,NULL,0,0,NULL,NULL
20100515034349I,15-MAY-10,SAN JOSE,CA,REID-HILLVIEW OF SANTA CLARA COUNTY,INCIDENT,MINOR,UNKNOWN,CESSNA,CE-182,CE-182-TR,NULL,NULL,GENERAL OPERATING RULES,NULL,737VX,0,0,LYCOMI,0-540 SERIES ,NULL,1,NULL,0,0,NULL,NULL
20100515034439I,15-MAY-10,CLARK,SD,CLARK COUNTY,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,NAVION,NAV-1,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,8546H,0,0,CONT M,E225         ,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,3000,2500,NULL,NULL
20100515035109I,15-MAY-10,LEBANON,IN,BOONE COUNTY,INCIDENT,MINOR,TAKEOFF: CLIMB OUT,POWRACHUTE,PEGASUS,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,392BT,0,0,NULL,NULL,NULL,1,NULL,21,21,NULL,NULL
20100516034089I,16-MAY-10,SEDONA,AZ,SEDONA,INCIDENT,MINOR,LANDING: TOUCHDOWN,DIAMOND,DIAMOND-40,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,836DS,0,0,LYCOMI,IO-360-M1A   ,S/N L3,NULL,PRIVATE PILOT,195,176,NULL,NULL
20100516034129I,16-MAY-10,TIMMONVILLE,SC,HUGGINS MEMORIAL,INCIDENT,MINOR,LANDING: TOUCHDOWN,CIRRUS,CIRRUS-SR,CIRRUS-SR-22,NULL,NULL,GENERAL OPERATING RULES,NULL,674SR,0,0,CONT M,IO-550-N     ,NULL,1,PRIVATE PILOT,750,270,NULL,NULL
20100516051919I,16-MAY-10,BAR HARBOR,ME,HANCOCK COUNTY-BAR HARBOR,INCIDENT,NONE,TAKEOFF: CLIMB OUT,MOONEY,M-20,M-20-J,NULL,NULL,GENERAL OPERATING RULES,NULL,2148C,0,0,LYCOMI,I0360 SER A&C,NULL,1,COMMERCIAL PILOT,0,0,NULL,NULL
20100516055869I,16-MAY-10,CHANTILLY,VA,WASHINGTON DULLES INTL,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,BOEING,757,200,UNITED AIR LINES INC,NULL,AIR CARRIER/COMMERCIAL,NULL,510UA,0,0,P & W ,PW2040       ,NULL,NULL,AIRLINE TRANSPORT,22500,NULL,NULL,NULL
20100517006079I,17-MAY-10,CENTENNIAL,CO,CENTENNIAL,INCIDENT,DESTROYED,GROUND-RAMP,CESSNA,CE-182,CE-182-Q,NULL,NULL,GENERAL OPERATING RULES,NULL,735EX,0,1,CONT M,O-470 SERIES ,NULL,1,COMMERCIAL PILOT,1365,500,NULL,NULL
20100517034309I,17-MAY-10,PEMBROKE PINES,FL,NORTH PERRY,INCIDENT,MINOR,LANDING: ROLLOUT,CESSNA,CE-177,CE-177-RG,"FRANCIS, JOHN ROBERT",NULL,GENERAL OPERATING RULES,NULL,8061G,0,0,LYCOMI,IO-360-A1B6D ,NULL,1,AIRLINE TRANSPORT,0,56,NULL,NULL
20100517034449I,17-MAY-10,PHOENIX,AZ,PHOENIX-MESA GATEWAY,INCIDENT,MINOR,LANDING: TOUCHDOWN,ZENITH,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,3233U,0,0,LYCOMI,0-320 SERIES ,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,1500,0,NULL,NULL
20100518034269I,18-MAY-10,WHITNEY,TX,NULL,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,AERONCA,AR-7,AR-7-AC,NULL,NULL,GENERAL OPERATING RULES,NULL,84203,0,0,CONT M,A&C65 SERIES ,NULL,1,AIRLINE TRANSPORT,8500,60,NULL,NULL
20100518037739I,18-MAY-10,WICHITA,KS,WICHITA MID-CONTINENT,INCIDENT,MINOR,LANDING: ROLLOUT,CESSNA,CE-210,CE-210-T210M,NULL,NULL,GENERAL OPERATING RULES,NULL,6033N,0,0,CONT M,TSIO-520 SER ,NULL,1,PRIVATE PILOT,1900,300,NULL,NULL
20100518039919I,18-MAY-10,JOHNSTOWN,PA,JOHN MURTHA JOHNSTOWN-CAMBRIA CO,INCIDENT,NONE,OTHER-SPECIFY,LOCKHEED,HERCULES,C-130A,TBM INC,NULL,GENERAL OPERATING RULES,NULL,466TM,0,0,ALLISO,T-56A-9      ,NULL,NULL,COMMERCIAL PILOT,10600,8500,NULL,NULL
20100519004949I,19-MAY-10,SEATTLE,WA,SEATTLE-TACOMA INTL,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,AIRBUS,A330,300,DELTA AIR LINES INC,NULL,AIR CARRIER/COMMERCIAL,NULL,801NW,0,0,P&W   ,PW4000 SER   ,NULL,NULL,AIRLINE TRANSPORT,0,0,NULL,NULL
20100519005889I,19-MAY-10,LATHAM,NY,ALBANY INTL,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,CANADAIR-BOMBARDIER,CHALLENGER,600,AIR WISCONSIN AIRLINES CORPORATION,NULL,AIR CARRIER/COMMERCIAL,NULL,404AW,0,0,GE    ,CF34 SERIES  ,NULL,NULL,AIRLINE TRANSPORT,0,0,NULL,NULL
20100519034019I,19-MAY-10,BROWNSVILLE,TX,BROWNSVILLE/SOUTH PADRE ISLAND INTL,INCIDENT,MINOR,LANDING: TOUCHDOWN,BEECH,BE-36,BE-36-A36,NULL,NULL,GENERAL OPERATING RULES,NULL,296  ,0,0,CONT M,IO 520 SERIES,NULL,1,PRIVATE PILOT,2108,850,NULL,NULL
20100519037299I,19-MAY-10,NULL,NULL,NEWARK LIBERTY INTL,INCIDENT,NONE,UNKNOWN,EMBRAER,ERJ-145,XR,EXPRESSJET AIRLINES INC,NULL,AIR CARRIER/COMMERCIAL,NULL,11106,0,1,ROLLS-,AE3007 SER   ,NULL,NULL,AIRLINE TRANSPORT,0,0,NULL,NULL
20100519044119I,19-MAY-10,ORLANDO,FL,EXECUTIVE,INCIDENT,MINOR,LANDING: ROLLOUT,REMOS,G-3,600,NULL,NULL,GENERAL OPERATING RULES,NULL,445RA,0,0,ROTAX ,912ULS       ,NULL,NULL,STUDENT,NULL,11,NULL,NULL
20100520005669I,20-MAY-10,REDDING,CA,REDDING MUNI,INCIDENT,MINOR,TAXI,CESSNA,CE-172,CE-172-R,IASCO,NULL,PILOT SCHOOLS,NULL,172KK,0,0,LYCOMI,IO-360-L2A   ,NULL,1,STUDENT,69,69,NULL,NULL
20100520005709I,20-MAY-10,PHILADELPHIA,PA,NORTHEAST PHILADELPHIA,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,MBB,BK117,NULL,AIR METHODS CORPORATION,NULL,AIR TAXI/COMMUTER,NULL,117UP,0,0,TURBOM,ARRIEL 1SER  ,NULL,NULL,COMMERCIAL PILOT,6050,935,NULL,NULL
20100520039909I,20-MAY-10,LATROBE,PA,ARNOLD PALMER RGNL,INCIDENT,MINOR,TAKEOFF: ROTATION,CESSNA,CE-210,CE-210-M,NULL,NULL,GENERAL OPERATING RULES,NULL,6526B,0,0,CONT M,IO 520 SERIES,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,2150,600,NULL,NULL
20100521005609I,21-MAY-10,NEWBURGH,NY,STEWART INTL,INCIDENT,MINOR,TAXI,CANADAIR-BOMBARDIER,CHALLENGER,600,PINNACLE AIRLINES INC,NULL,AIR CARRIER/COMMERCIAL,NULL,8587E,0,0,GE    ,CF34         ,CF34 S,NULL,NULL,0,0,NULL,NULL
20100521005769I,21-MAY-10,ATLANTA,GA,HARTSFIELD - JACKSON ATLANTA INTL,INCIDENT,NONE,TAKEOFF: CLIMB OUT,CANADAIR-BOMBARDIER,CHALLENGER,600,ATLANTIC SOUTHEAST AIRLINES INC,NULL,AIR CARRIER/COMMERCIAL,NULL,741EV,0,0,GE    ,CF34 SERIES  ,NULL,NULL,NULL,0,0,NULL,NULL
20100521005949I,21-MAY-10,MELBOURNE,FL,MELBOURNE INTL,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-172,CE-172-S,NULL,NULL,GENERAL OPERATING RULES,NULL,53570,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,280,0,NULL,NULL
20100521034209I,21-MAY-10,MONETT,MO,MONETT MUNI,INCIDENT,MINOR,LANDING: APPROACH,MOONEY,M-20,M-20-M,NULL,NULL,GENERAL OPERATING RULES,NULL,2213N,0,0,LYCOMI,TI0-540 SER  ,NULL,1,PRIVATE PILOT,1060,800,NULL,NULL
20100521034749I,21-MAY-10,WICHITA,KS,WICHITA MID-CONTINENT,INCIDENT,MINOR,TAXI,CANADAIR-BOMBARDIER,CHALLENGER,600,NULL,NULL,GENERAL OPERATING RULES,NULL,NONE ,0,0,NULL,NULL,NULL,NULL,AIRLINE TRANSPORT,9025,275,NULL,NULL
20100521035259I,21-MAY-10,WILLISTON,FL,WILLISTON MUNI,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-28R,PA-28R-200,NULL,NULL,GENERAL OPERATING RULES,NULL,112JR,0,0,LYCOMI,I0360 SER    ,CIC   ,NULL,COMMERCIAL PILOT,1565,500,NULL,NULL
20100521036549I,21-MAY-10,LAS VEGAS,NV,NULL,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,CESSNA,CE-172,CE-172-M,NULL,NULL,GENERAL OPERATING RULES,NULL,61867,0,0,LYCOMI,0-320 SERIES ,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,6500,500,NULL,NULL
20100521040439I,21-MAY-10,FARMINGDALE,NY,REPUBLIC,INCIDENT,MINOR,LANDING: ROLLOUT,CESSNA,CE-210,CE-210-T210L,NULL,NULL,GENERAL OPERATING RULES,NULL,713RC,0,0,CONT M,TSIO-520 SER ,NULL,1,PRIVATE PILOT,3600,250,NULL,NULL
20100521051499I,21-MAY-10,KITTERY,ME,NULL,INCIDENT,MINOR,LANDING: APPROACH,NULL,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,3073X,0,0,VOLKSW,VWM 001      ,UNKNOW,1,AIRLINE TRANSPORT,7000,75,NULL,NULL
20100522005639I,22-MAY-10,BOSTON,MA,GENERAL EDWARD LAWRENCE LOGAN INTL,INCIDENT,MINOR,LANDING: ROLLOUT,CESSNA,CE-402,CE-402-C,HYANNIS AIR SERVICE INC,NULL,AIR TAXI/COMMUTER,NULL,660CA,0,0,CONT M,TSIO-520 SER ,NULL,2,NULL,0,0,NULL,NULL
20100522005699I,22-MAY-10,HANAPEPE,HI,PORT ALLEN,INCIDENT,MINOR,TAXI,AIRBORNE,XT-912,NULL,BIRDS IN PARADISE,NULL,NULL,NULL,68BS ,0,0,ROTAX ,912UL        ,912   ,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,2600,1300,NULL,NULL
20100522005719I,22-MAY-10,FAIRMONT,MN,FAIRMONT MUNI,INCIDENT,MINOR,LANDING: ROLLOUT,TCRAFT,BC,BC-12-65,NULL,NULL,GENERAL OPERATING RULES,NULL,34065,0,0,NULL,NULL,NULL,NULL,PRIVATE PILOT,797,600,NULL,NULL
20100522005839I,22-MAY-10,TUMWATER,WA,OLYMPIA,INCIDENT,MINOR,LANDING: APPROACH,BEECH,BE-35,BE-35-M35,NULL,NULL,GENERAL OPERATING RULES,NULL,9804R,0,0,CONT M,I0-470 SERIES,NULL,1,AIRLINE TRANSPORT,15000,120,NULL,NULL
20100522005849I,22-MAY-10,WINTERSET,IA,WINTERSET MUNI,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,BEECH,BE-36,BE-36-A36,NULL,NULL,GENERAL OPERATING RULES,NULL,36GG ,0,0,CONT M,IO-550 SERIES,550 - ,1,AIRLINE TRANSPORT,11040,1500,NULL,NULL
20100522005969I,22-MAY-10,OCEANO,CA,OCEANO COUNTY,INCIDENT,MINOR,TAXI,CESSNA,CE-340,CE-340-A,NULL,NULL,GENERAL OPERATING RULES,NULL,3960G,0,0,NULL,NULL,NULL,2,PRIVATE PILOT,3500,1100,NULL,NULL
20100522035179I,22-MAY-10,DAYTONA BEACH,FL,MASSEY RANCH AIRPARK,INCIDENT,MINOR,DESCENT,PIPER,PA-44,PA-44-180T,NULL,NULL,GENERAL OPERATING RULES,NULL,8390K,0,0,LYCOMI,TSIO-360SER  ,NULL,NULL,PRIVATE PILOT,257,36,NULL,NULL
20100522036209I,22-MAY-10,SPRINGERVILLE,AZ,SPRINGERVILLE MUNI,INCIDENT,MINOR,LANDING: ROLLOUT,ZLIN,Z50L,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,250LE,0,0,LYCOMI,AEIO540-L1B5D,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,2566,221,NULL,NULL
20100523005039I,23-MAY-10,RICHMOND,IN,RICHMOND MUNI,INCIDENT,MINOR,LANDING: TOUCHDOWN,EAA,BIPLANE,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,42JC ,0,0,CONT M,C125 SERIES  ,NULL,NULL,PRIVATE PILOT,1200,125,NULL,NULL
20100523005649I,23-MAY-10,READING,PA,READING RGNL/CARL A SPAATZ FIELD,INCIDENT,MINOR,LANDING: ROLLOUT,BEECH,BE-35,BE-35-P35,NULL,NULL,GENERAL OPERATING RULES,NULL,35JG ,0,0,CONT M,I0-470 SERIES,NULL,1,PRIVATE PILOT,1600,60,NULL,NULL
20100523034759I,23-MAY-10,ONTARIO,CA,ONTARIO INTL,INCIDENT,MINOR,LANDING: APPROACH,CANADAIR-BOMBARDIER,CHALLENGER,600,SKYWEST AIRLINES INC,NULL,AIR CARRIER/COMMERCIAL,NULL,925SW,0,0,GE    ,CF34 SERIES  ,NULL,NULL,AIRLINE TRANSPORT,13600,6430,NULL,NULL
20100523045049I,23-MAY-10,CEDAR KEY,FL,GEORGE T LEWIS,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-28,PA-28-140,NULL,NULL,GENERAL OPERATING RULES,NULL,6754J,0,0,LYCOMI,0-320 SERIES ,NULL,NULL,PRIVATE PILOT,280,240,NULL,NULL
20100524005789I,24-MAY-10,CONROE,TX,DAVID WAYNE HOOKS MEMORIAL,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-210,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,9640T,0,0,CONT M,I0-470 SERIES,NULL,1,PRIVATE PILOT,462,180,NULL,NULL
