aids_report_number,local_event_date,event_city,event_state,event_airport,event_type,aircraft_damage,flight_phase,aircraft_make,aircraft_model,aircraft_series,operator,primary_flight_type,flight_conduct_code,flight_plan_filed_code,aircraft_registration_nbr,total_fatalities,total_injuries,aircraft_engine_make,aircraft_engine_model,engine_group_code,nbr_of_engines,pic_certificate_type,pic_flight_time_total_hrs,pic_flight_time_total_make-model,NULL,NULL
20181014020059I,14-OCT-18,SHEDD,OR,NULL,INCIDENT,MINOR,LANDING: APPROACH,SIDCON,FIREFLY-8,FIREFLY-8-B,NULL,NULL,GENERAL OPERATING RULES,NULL,3126F,0,0,NONE  ,NONE         ,N/A   ,NULL,PRIVATE PILOT,32,32,NULL,NULL
20181014020069I,14-OCT-18,WETUMPKA,AL,WETUMPKA MUNI,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,PIPER,PA-28,PA-28-180,NULL,NULL,GENERAL OPERATING RULES,NULL,2171T,0,0,LYCOMI,O&VO-360 SER ,A4A   ,NULL,COMMERCIAL PILOT,NULL,NULL,NULL,NULL
20181014020089I,14-OCT-18,CARSON CITY,NV,CARSON,INCIDENT,MINOR,LANDING: APPROACH,GLASAIR,GLASAIR-SHA,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,988BS,0,0,LYCOMI,IO-320 SERIES,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20181014020239I,14-OCT-18,CRAIG,CO,CRAIG,INCIDENT,MINOR,LANDING: TOUCHDOWN,BELL,BHT-407,NULL,CLASSIC HELICOPTER GROUP LLC,NULL,AIR TAXI/COMMUTER,NULL,407ZM,0,0,ROLLS-,250-C47B     ,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,3400,300,NULL,NULL
20181015020092I,15-OCT-18,CHICAGO,IL,CHICAGO MIDWAY INTL,INCIDENT,MINOR,TAXI,BOEING,737,700,SOUTHWEST AIRLINES CO,NULL,AIR CARRIER/COMMERCIAL,NULL,416WN,0,0,CFM IN,CFM56 SERIES ,NULL,NULL,AIRLINE TRANSPORT,12588,3382,NULL,NULL
20181015020119I,15-OCT-18,OPA LOCKA,FL,OPA-LOCKA EXECUTIVE,INCIDENT,NONE,TAKEOFF: CLIMB OUT,ISRAEL AIRCRAFT INDUSTRIES,ASTRA,1125,NULL,NULL,GENERAL OPERATING RULES,NULL,986HH,0,0,NULL,NULL,NULL,NULL,AIRLINE TRANSPORT,6500,650,NULL,NULL
20181016020139I,16-OCT-18,MANSFIELD,OH,MANSFIELD LAHM RGNL,INCIDENT,MINOR,TAKEOFF: CLIMB OUT,BEECH,BE-58,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,700ST,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,15000,10000,NULL,NULL
20181016020159I,16-OCT-18,BOCA RATON,FL,BOCA RATON,INCIDENT,MINOR,TAXI,BEECH,BE-200,BE-200-B200,EASTERN AIR EXPRESS INC,NULL,AIR TAXI/COMMUTER,NULL,400SC,0,0,P&W   ,PT6A SER     ,NULL,2,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,13000,1200,NULL,NULL
20181016020179I,16-OCT-18,LIVERMORE,CA,LIVERMORE MUNI,INCIDENT,MINOR,TAKEOFF: ROTATION,CONSOLIDATED ACFT,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,59842,0,0,P&W   ,R-985-AN-148 ,N/A   ,NULL,NULL,23000,320,NULL,NULL
20181017020189I,17-OCT-18,SALEM,MO,SALEM MEMORIAL,INCIDENT,MINOR,LANDING: ROLLOUT,GULSTM,GA-AA,GA-AA-1B,NULL,NULL,GENERAL OPERATING RULES,NULL,1410R,0,0,LYCOMI,0-235 SERIES ,NULL,NULL,STUDENT,81,81,NULL,NULL
20181017020209I,17-OCT-18,PAYETTE,ID,PAYETTE MUNI,INCIDENT,SUBSTANTIAL,TAXI,NULL,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,15AM ,0,0,LYCOMI,0-235 SERIES ,NULL,NULL,PRIVATE PILOT FLIGHT INSTRUCTOR,2590,1,NULL,NULL
20181017020219I,17-OCT-18,BRAWLEY,CA,BRAWLEY MUNI,INCIDENT,MINOR,MANEUVER,AIRTRC,AT-402,AT-402-B,FARM AVIATION INC,NULL,AGRICULTURAL,NULL,647RA,0,0,P&W CA,PT6A-34AG    ,NULL,NULL,COMMERCIAL PILOT,1875,437,NULL,NULL
20181017020719I,17-OCT-18,NORTH BEND,WA,BANDERA STATE,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-28,PA-28-180,NULL,NULL,GENERAL OPERATING RULES,NULL,7537W,0,0,LYCOMI,O&VO-360 SER ,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,2945,1680,NULL,NULL
20181018020249I,18-OCT-18,NULL,CA,BUCHANAN FIELD,INCIDENT,MINOR,LANDING: TOUCHDOWN,VANS,RV-4,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,511TG,0,0,LYCOMI,I0360 SER A&C,NULL,NULL,PRIVATE PILOT,212,91,NULL,NULL
20181018020299I,18-OCT-18,CHARLOTTE,NC,CHARLOTTE/DOUGLAS INTL,INCIDENT,MINOR,TAXI,BEECH,BE-58,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,65MH ,0,0,CONT M,IO-550 SERIES,NULL,2,COMMERCIAL PILOT FLIGHT INSTRUCTOR,499,36,NULL,NULL
20181019020329I,19-OCT-18,KENMARE,ND,KENMARE MUNI,INCIDENT,MINOR,LANDING: TOUCHDOWN,MOONEY,M-20,M-20-E,NULL,NULL,GENERAL OPERATING RULES,NULL,5829Q,0,0,LYCOMI,I0360 SER    ,NULL,1,COMMERCIAL PILOT,9133,4193,NULL,NULL
20181019020339I,19-OCT-18,PINEHURST,TX,NULL,INCIDENT,NONE,DESCENT,PIPER,PA-28,PA-28-161,NULL,NULL,GENERAL OPERATING RULES,NULL,2846A,0,0,LYCOMI,0-320 SERIES ,NULL,NULL,COMMERCIAL PILOT,670,6,NULL,NULL
20181019020349I,19-OCT-18,STANLEY,ID,NULL,INCIDENT,MINOR,MANEUVER,CESSNA,CE-180,CE-180-J,NULL,NULL,GENERAL OPERATING RULES,NULL,8000Y,0,0,CONT M,O-470 SERIES ,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,3890,1670,NULL,NULL
20181019020369I,19-OCT-18,PROVO,UT,PROVO MUNI,INCIDENT,MINOR,LANDING: TOUCHDOWN,DIAMOND,NULL,NULL,NULL,NULL,PILOT SCHOOLS,NULL,980CT,0,0,CONT M,IO-200       ,NULL,NULL,STUDENT,15,15,NULL,NULL
20181019020379I,19-OCT-18,CHICAGO,IL,CHICAGO MIDWAY INTL,INCIDENT,MINOR,GROUND-RAMP,BOEING,737,700,SOUTHWEST AIRLINES CO,NULL,AIR CARRIER/COMMERCIAL,NULL,7737E,0,0,CFM IN,CFM56-7B20   ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20181020020389I,20-OCT-18,NEW SMYRNA BEACH,FL,NEW SMYRNA BEACH MUNI,INCIDENT,MINOR,LANDING: ROLLOUT,LANCAIR,LC-4,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,530P ,0,0,CONT M,TSIO-550-E   ,NULL,NULL,PRIVATE PILOT,1366,170,NULL,NULL
20181020020409I,20-OCT-18,HEBRON,KY,CINCINNATI/NORTHERN KENTUCKY INTL,INCIDENT,MINOR,LANDING: ROLLOUT,BOEING,NULL,NULL,POLAR AIR CARGO WORLDWIDE INC,NULL,AIR CARRIER/COMMERCIAL,NULL,451PA,0,0,GE    ,CF6-80 SERIES,C2    ,NULL,AIRLINE TRANSPORT,NULL,3482,NULL,NULL
20181020020429I,20-OCT-18,NULL,NULL,PIEDMONT TRIAD INTL,INCIDENT,NONE,GROUND-RAMP,BOEING,777,NULL,ATLAS AIR INC,NULL,AIR CARRIER/COMMERCIAL,NULL,774SA,0,0,GE    ,GE90-110B1   ,NULL,2,NULL,NULL,NULL,NULL,NULL
20181020020439I,20-OCT-18,NUCLA,CO,HOPKINS FIELD,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-210,CE-210-P210N,NULL,NULL,GENERAL OPERATING RULES,NULL,4500K,0,0,CONT M,TSIO-520 SER ,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,2395,1078,NULL,NULL
20181020020449I,20-OCT-18,STRATFORD,CT,SIKORSKY,INCIDENT,MINOR,LANDING: TOUCHDOWN,AEROVD,L-39,L-39-C,NULL,NULL,GENERAL OPERATING RULES,NULL,29VP ,0,0,IVCHEN,AL-25SERIES  ,NULL,1,AIRLINE TRANSPORT,16200,200,NULL,NULL
20181021020459I,21-OCT-18,BROOKSVILLE,FL,HERNANDO COUNTY,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-310,CE-310-Q,NULL,NULL,GENERAL OPERATING RULES,NULL,7666Q,0,0,CONT M,I0-470 SERIES,NULL,2,COMMERCIAL PILOT,1540,NULL,NULL,NULL
20181021020489I,21-OCT-18,GULF SHORES,AL,JACK EDWARDS,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-28,PA-28-140,NULL,NULL,GENERAL OPERATING RULES,NULL,9936W,0,0,LYCOMI,0-320 SERIES ,N/A   ,NULL,PRIVATE PILOT,112,104,NULL,NULL
20181021020499I,21-OCT-18,SAINT AUGUSTINE,FL,NORTHEAST FLORIDA RGNL,INCIDENT,NONE,LANDING: APPROACH,PIPER,PA-28,PA-28-161,NULL,NULL,NULL,NULL,2960D,0,0,LYCOMI,0-320 SERIES ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20181022020519I,22-OCT-18,READING,PA,READING RGNL/CARL A SPAATZ FIELD,INCIDENT,MINOR,LANDING: ROLLOUT,TCRAFT,BC,BC-12-D,NULL,NULL,GENERAL OPERATING RULES,NULL,462TC,0,0,CONT M,A&C65 SERIES ,NULL,NULL,PRIVATE PILOT,5742,17,NULL,NULL
20181022020539I,22-OCT-18,ATLANTA,GA,DEKALB-PEACHTREE,INCIDENT,NONE,TAKEOFF: CLIMB OUT,CESSNA,CE-172,CE-172-R,LANIER FLIGHT CENTER,NULL,GENERAL OPERATING RULES,NULL,109TJ,0,0,LYCOMI,I0360 SER    ,NULL,1,PRIVATE PILOT,60,57,NULL,NULL
20181022020559I,22-OCT-18,GREELEY,CO,GREELEY-WELD COUNTY,INCIDENT,MINOR,LANDING: ROLLOUT,GLASAIR,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,131CH,0,0,LYCOMI,IO-360-A1B6  ,NULL,NULL,PRIVATE PILOT,919,350,NULL,NULL
20181022020562I,22-OCT-18,NEW YORK,NY,LA GUARDIA,INCIDENT,MINOR,TAXI,EMBRAER,170,200,REPUBLIC AIRLINE INC,NULL,AIR CARRIER/COMMERCIAL,NULL,432YX,0,1,NULL,NULL,NULL,NULL,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,NULL,NULL,NULL,NULL
20181022020579I,22-OCT-18,CLARKSVILLE,TN,OUTLAW FIELD,INCIDENT,MINOR,LANDING: APPROACH,CESSNA,CE-177,CE-177-RG,NULL,NULL,GENERAL OPERATING RULES,NULL,35866,0,0,LYCOMI,IO-360-A1B6D ,NULL,1,PRIVATE PILOT,201,37,NULL,NULL
20181022020589I,22-OCT-18,SAN JOSE,CA,REID-HILLVIEW OF SANTA CLARA COUNTY,INCIDENT,MINOR,LANDING: ROLLOUT,VANS,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,122EA,0,0,LYCOMI,I0360 SER    ,NULL,1,NULL,NULL,NULL,NULL,NULL
20181023020229I,23-OCT-18,ARCADIA,FL,ARCADIA MUNI,INCIDENT,MINOR,LANDING: TOUCHDOWN,BEECH,BE-35,BE-35-M35,NULL,NULL,GENERAL OPERATING RULES,NULL,9756R,0,0,CONT M,I0-470 SERIES,NULL,1,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,22500,25,NULL,NULL
20181023020609I,23-OCT-18,CHICAGO,IL,CHICAGO MIDWAY INTL,INCIDENT,MINOR,LANDING: APPROACH,BOEING,737,8H4,SOUTHWEST AIRLINES CO,NULL,AIR CARRIER/COMMERCIAL,NULL,8619F,0,0,CFM IN,CFM56-7B27E  ,800   ,NULL,NULL,NULL,NULL,NULL,NULL
20181023020649I,23-OCT-18,PERRY,GA,PERRY-HOUSTON COUNTY,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-210,CE-210-T210L,NULL,NULL,GENERAL OPERATING RULES,NULL,1000F,0,0,CONT M,TSIO-520 SER ,NULL,1,PRIVATE PILOT,334,44,NULL,NULL
20181023020679I,23-OCT-18,BLUE BELL,PA,WINGS FIELD,INCIDENT,MINOR,LANDING: ROLLOUT,CIRRUS,CIRRUS-SR,CIRRUS-SR-20,NULL,NULL,GENERAL OPERATING RULES,NULL,143SB,0,0,CONT M,IO-360-ES    ,NULL,1,PRIVATE PILOT,191,NULL,NULL,NULL
20181023020739I,23-OCT-18,INDIANTOWN,FL,INDIANTOWN,INCIDENT,SUBSTANTIAL,LANDING: ROLLOUT,PIPER,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,82FG ,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20181024020749I,24-OCT-18,NULL,IA,NULL,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,NULL,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,368S ,0,0,ROTAX ,912ULS       ,NULL,NULL,PRIVATE PILOT,472,374,NULL,NULL
20181024020789I,24-OCT-18,SOUTH HAVEN,MI,SOUTH HAVEN AREA RGNL,INCIDENT,MINOR,LANDING: ROLLOUT,GLASAIR,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,4PY  ,0,0,LYCOMI,IO-540 SER   ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20181024020809I,24-OCT-18,JOHNSON,KS,STANTON COUNTY MUNI,INCIDENT,MINOR,LANDING: APPROACH,NULL,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,124XS,0,0,BOMBAR,ROTAX (ALL)  ,912-S4,NULL,NULL,38085,112,NULL,NULL
20181024022439I,24-OCT-18,TOMAHAWK,WI,TOMAHAWK RGNL,INCIDENT,MINOR,LANDING: ROLLOUT,PIPER,PA-28,PA-28-140,NULL,NULL,GENERAL OPERATING RULES,NULL,6005W,0,0,LYCOMI,0-320 SERIES ,NULL,NULL,PRIVATE PILOT,222,149,NULL,NULL
20181025020829I,25-OCT-18,GREENVILLE,NC,SOUTH OAKS AERODROME,INCIDENT,MINOR,LANDING: TOUCHDOWN,MORAVN,SAVAGE,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,808LH,0,0,ROTAX ,912ULS       ,NULL,1,NULL,117,NULL,NULL,NULL
20181026020879I,26-OCT-18,PRESCOTT,AZ,ERNEST A. LOVE FIELD,INCIDENT,MINOR,TAKEOFF: DEPARTURE,DIAMOND,DIAMOND-40,NULL,EMBRY-RIDDLE AERONAUTICAL UNIVERSITY,NULL,PILOT SCHOOLS,NULL,591ER,0,0,AUSTRO,E4           ,NULL,NULL,NULL,1475,298,NULL,NULL
20181026020909I,26-OCT-18,SCHENECTADY,NY,SCHENECTADY COUNTY,INCIDENT,MINOR,TAXI,CESSNA,CE-182,CE-182-P,NULL,NULL,GENERAL OPERATING RULES,NULL,84099,0,0,CONT M,O-470 SERIES ,NULL,1,PRIVATE PILOT,3000,2000,NULL,NULL
20181026022489I,26-OCT-18,KINSTON,NC,NULL,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,EMBRAER,190,100,JETBLUE AIRWAYS CORPORATION,NULL,AIR CARRIER/COMMERCIAL,NULL,346JB,0,4,GE    ,CF34-10E6    ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20181027020929I,27-OCT-18,CARSON CITY,NV,NULL,INCIDENT,MINOR,OTHER-SPECIFY,GARLIK,GARLIK-OH58,GARLIK-OH-58A,NULL,NULL,GENERAL OPERATING RULES,NULL,1032F,0,0,NULL,NULL,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,3200,2023,NULL,NULL
20181027020969I,27-OCT-18,COALINGA,CA,HARRIS RANCH,INCIDENT,MINOR,TAKEOFF: CLIMB OUT,CESSNA,CE-210,CE-210-T210L,NULL,NULL,GENERAL OPERATING RULES,NULL,22232,0,0,CONT M,TSIO-520 SER ,NULL,1,COMMERCIAL PILOT,803,605,NULL,NULL
20181027021019I,27-OCT-18,WEST JORDAN,UT,SOUTH VALLEY RGNL,INCIDENT,MINOR,LANDING: ROLLOUT,MOONEY,M-20,M-20-C,NULL,NULL,GENERAL OPERATING RULES,NULL,6769U,0,0,LYCOMI,O&VO-360 SER ,NULL,1,PRIVATE PILOT,819,96,NULL,NULL
20181027021029I,27-OCT-18,LAKE CHARLES,LA,LAKE CHARLES RGNL,INCIDENT,MINOR,LANDING: ROLLOUT,MOONEY,M-20,M-20-C,NULL,NULL,GENERAL OPERATING RULES,NULL,1900Y,0,0,LYCOMI,O&VO-360 SER ,NULL,1,PRIVATE PILOT,112,26,NULL,NULL
20181028021069I,28-OCT-18,LAKELAND,FL,LAKELAND LINDER RGNL,INCIDENT,NONE,TAKEOFF: CLIMB OUT,CESSNA,CE-150,CE-150-L,NULL,NULL,PILOT SCHOOLS,NULL,8131L,0,0,CONT M,0-200 SERIES ,NULL,1,NULL,NULL,NULL,NULL,NULL
20181028021079I,28-OCT-18,FORT PIERCE,FL,ST LUCIE COUNTY INTL,INCIDENT,NONE,TAKEOFF: DEPARTURE,PIPER,PA-28,PA-28-161,ARI BEN AVIATOR,NULL,PILOT SCHOOLS,NULL,703RA,0,0,LYCOMI,0-320 SERIES ,NULL,NULL,PRIVATE PILOT FLIGHT INSTRUCTOR,586,179,NULL,NULL
20181029021109I,29-OCT-18,DENVER,CO,DENVER INTL,INCIDENT,MINOR,DESCENT,AIRBUS,A320,230,"UNITED AIRLINES, INC.",NULL,AIR CARRIER/COMMERCIAL,NULL,456UA,0,0,IAE   ,V2500SERIES  ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20181029021119I,29-OCT-18,VIEQUES,PR,ANTONIO RIVERA RODRIGUEZ,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-23,PA-23-250,NULL,NULL,GENERAL OPERATING RULES,NULL,27FM ,0,0,LYCOMI,TI0-540 SER  ,NULL,NULL,AIRLINE TRANSPORT,35000,500,NULL,NULL
20181029021129I,29-OCT-18,NULL,GA,MALCOLM MC KINNON,INCIDENT,MINOR,LANDING: APPROACH,PIPER,PA-24,PA-24-250,NULL,NULL,GENERAL OPERATING RULES,NULL,5549P,0,0,LYCOMI,0-540 SERIES ,NULL,NULL,COMMERCIAL PILOT,1629,443,NULL,NULL
20181029021159I,29-OCT-18,BAKERSFIELD,CA,MEADOWS FIELD,INCIDENT,NONE,TAKEOFF: DEPARTURE,NULL,NULL,NULL,NULL,NULL,PILOT SCHOOLS,NULL,473CA,0,0,NULL,NULL,NULL,1,STUDENT,24,24,NULL,NULL
20181029021749I,29-OCT-18,TREVOR,WI,NULL,INCIDENT,MINOR,LANDING: TOUCHDOWN,NULL,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,234HM,0,0,BOMBAR,ROTAX (ALL)  ,912   ,NULL,PILOT NOT CERTIFICATED,600,410,NULL,NULL
20181030021229I,30-OCT-18,MAYO,FL,NULL,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,CESSNA,CE-172,CE-172-M,NULL,NULL,GENERAL OPERATING RULES,NULL,100M ,0,0,LYCOMI,0-320 SERIES ,E2D   ,1,NULL,6800,300,NULL,NULL
20181030021232I,30-OCT-18,MILLINGTON,TN,MILLINGTON RGNL JETPORT,INCIDENT,MINOR,TAXI,PITTS,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,540SS,0,0,LYCOMI,AEIO-540 SER ,NULL,NULL,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,11754,3480,NULL,NULL
20181030021269I,30-OCT-18,MOBILE,AL,MOBILE DOWNTOWN,INCIDENT,NONE,TAXI,BEECH,BE-35,BE-35-B33,NULL,NULL,GENERAL OPERATING RULES,NULL,526H ,0,0,CONT M,IO-470-K     ,N/A   ,NULL,PRIVATE PILOT,850,400,NULL,NULL
20181031021289I,31-OCT-18,SALUDA,SC,SALUDA COUNTY,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-28R,PA-28R-201,NULL,NULL,GENERAL OPERATING RULES,NULL,30905,0,0,LYCOMI,I0360 SER    ,NULL,NULL,PRIVATE PILOT,42,42,NULL,NULL
20181031021299I,31-OCT-18,BURLINGTON,IA,NULL,INCIDENT,MINOR,LANDING: TOUCHDOWN,NULL,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,233RD,0,0,NULL,NULL,NULL,NULL,PRIVATE PILOT,1419,409,NULL,NULL
20181031021329I,31-OCT-18,WILSON,NC,WILSON INDUSTRIAL AIR CENTER,INCIDENT,NONE,DESCENT,PIPER,PA-28,PA-28-181,NULL,NULL,GENERAL OPERATING RULES,NULL,2262Q,0,0,LYCOMI,O&VO-360 SER ,0-360-,NULL,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,11800,725,NULL,NULL
20181101021339I,01-NOV-18,FORT MYERS,FL,PAGE FIELD,INCIDENT,NONE,LANDING: ROLLOUT,CESSNA,CE-172,CE-172-S,NULL,NULL,GENERAL OPERATING RULES,NULL,1330N,0,0,LYCOMI,IO-360-L2A   ,NULL,1,STUDENT,43,43,NULL,NULL
20181101021349I,01-NOV-18,DAYTONA BEACH,FL,DAYTONA BEACH INTL,INCIDENT,NONE,TAKEOFF: DEPARTURE,DIAMOND,NULL,NULL,EMBRY-RIDDLE AERONAUTICAL UNIVERSITY,NULL,PILOT SCHOOLS,NULL,311ER,0,0,AUSTRO,E4           ,NULL,NULL,NULL,916,NULL,NULL,NULL
20181102021359I,02-NOV-18,FARMINGTON,MN,NULL,INCIDENT,MINOR,LANDING: APPROACH,QUAD CITY,CHALLENGER II,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,723T ,0,0,BOMBAR,ROTAX (ALL)  ,503   ,NULL,PRIVATE PILOT,3300,33,NULL,NULL
20181102022339I,02-NOV-18,SARASOTA,FL,SARASOTA/BRADENTON INTL,INCIDENT,NONE,TAKEOFF: ROTATION,PIPER,PA-46,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,80080,0,0,MCCULL,4318A&E/0-100,NULL,NULL,COMMERCIAL PILOT,1800,300,NULL,NULL
20181103021429I,03-NOV-18,PINE MOUNTAIN,GA,HARRIS COUNTY,INCIDENT,MINOR,LANDING: TOUCHDOWN,MOONEY,M-20,M-20-M,NULL,NULL,GENERAL OPERATING RULES,NULL,800MS,0,0,LYCOMI,TI0-540 SER  ,NULL,1,PRIVATE PILOT,498,256,NULL,NULL
20181103021439I,03-NOV-18,LAS CRUCES,NM,LAS CRUCES INTL,INCIDENT,MINOR,TAXI,SOCATA,TBM-700,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,751CM,0,0,P&W CA,PT6A-64      ,NULL,NULL,PRIVATE PILOT,4100,NULL,NULL,NULL
20181103021459I,03-NOV-18,ALBUQUERQUE,NM,DOUBLE EAGLE II,INCIDENT,MINOR,LANDING: TOUCHDOWN,BEECH,BE-35,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,5085C,0,0,CONT M,E225 SERIES  ,NULL,NULL,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,9000,50,NULL,NULL
20181103021469I,03-NOV-18,SPARTANBURG,SC,SPARTANBURG DOWNTOWN MEMORIAL,INCIDENT,MINOR,LANDING: ROLLOUT,LANCAIR,LC-320,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,420GB,0,0,LYCOMI,O-320        ,NULL,NULL,COMMERCIAL PILOT,3000,62,NULL,NULL
20181103023239I,03-NOV-18,VERO BEACH,FL,VERO BEACH MUNI,INCIDENT,MINOR,LANDING: ROLLOUT,PIPER,PA-34,PA-34-200,PARIS AIR CHARTER INC,NULL,PILOT SCHOOLS,NULL,43519,0,0,LYCOMI,I0360 SER    ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20181103023779I,03-NOV-18,BOSTON,MA,GENERAL EDWARD LAWRENCE LOGAN INTL,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,DE HAVILLAND-BOMBARDIER,NULL,NULL,PORTER AIRLINES INC,NULL,FOREIGN AIR CARRIER,NULL,NONE ,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20181104021479I,04-NOV-18,JACKSONVILLE,FL,JACKSONVILLE INTL,INCIDENT,MINOR,LANDING: TOUCHDOWN,PILATS,PC-12,PC-12-45,BOOMERANG L L C,NULL,AIR TAXI/COMMUTER,NULL,728MG,0,0,P&W CA,PT6A-67B     ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20181105021539I,05-NOV-18,MIAMI,FL,KENDALL-TAMIAMI EXECUTIVE,INCIDENT,MINOR,LANDING: TOUCHDOWN,TECNAM,P-92,EAGLET,NULL,NULL,GENERAL OPERATING RULES,NULL,124LM,0,0,ROTAX ,912ULS       ,NULL,NULL,COMMERCIAL PILOT,1448,341,NULL,NULL
20181106021549I,06-NOV-18,NULL,FL,ORMOND BEACH MUNI,INCIDENT,NONE,LANDING: TOUCHDOWN,DIAMOND,NULL,NULL,EMBRY-RIDDLE AERONAUTICAL UNIVERSITY,NULL,PILOT SCHOOLS,NULL,309ER,0,0,AUSTRO,E4           ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20181106021559I,06-NOV-18,SAINT AUGUSTINE,FL,NORTHEAST FLORIDA RGNL,INCIDENT,NONE,LANDING: APPROACH,CIRRUS,CIRRUS-SR,CIRRUS-SR-22,NULL,NULL,GENERAL OPERATING RULES,NULL,811DA,0,0,CONT M,IO-550-N     ,NULL,1,PRIVATE PILOT,1400,1400,NULL,NULL
20181106021569I,06-NOV-18,LOUISVILLE,KY,LOUISVILLE INTL-STANDIFORD FIELD,INCIDENT,MINOR,LANDING: TOUCHDOWN,SHORTS-BOMBARDIER,360,NULL,AIR CARGO CARRIERS LLC,NULL,AIR TAXI/COMMUTER,NULL,367AC,0,0,P&W   ,PT6A SER     ,NULL,NULL,PRIVATE PILOT,1305,75,NULL,NULL
20181107016229I,07-NOV-18,PACOIMA,CA,WHITEMAN,INCIDENT,MINOR,LANDING: ROLLOUT,PIPER,PA-28R,PA-28R-200,NULL,NULL,GENERAL OPERATING RULES,NULL,820JK,0,0,LYCOMI,I0360 SER A&C,NULL,NULL,PRIVATE PILOT,110,23,NULL,NULL
20181108017009I,08-NOV-18,NORTH PLATTE,NE,NORTH PLATTE RGNL AIRPORT LEE BIRD FIELD,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,CESSNA,CITATION 550 II,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,701VV,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,10422,5300,NULL,NULL
20181108017019I,08-NOV-18,CARLISLE,PA,CARLISLE,INCIDENT,SUBSTANTIAL,LANDING: ROLLOUT,AERONCA,AR-7,AR-7-DC,NULL,NULL,GENERAL OPERATING RULES,NULL,3213E,0,0,CONT M,C85 SERIES   ,NULL,1,AIRLINE TRANSPORT,16000,200,NULL,NULL
