aids_report_number,local_event_date,event_city,event_state,event_airport,event_type,aircraft_damage,flight_phase,aircraft_make,aircraft_model,aircraft_series,operator,primary_flight_type,flight_conduct_code,flight_plan_filed_code,aircraft_registration_nbr,total_fatalities,total_injuries,aircraft_engine_make,aircraft_engine_model,engine_group_code,nbr_of_engines,pic_certificate_type,pic_flight_time_total_hrs,pic_flight_time_total_make-model,NULL,NULL
20120506008109I,06-MAY-12,BAYOU LA BATRE,AL,ROY E. RAY,INCIDENT,MINOR,LANDING: TOUCHDOWN,NAMER,T-6,T-6-G,NULL,NULL,GENERAL OPERATING RULES,NULL,1284 ,0,0,P&W   ,R1340 SERIES ,NULL,NULL,COMMERCIAL PILOT,5200,500,NULL,NULL
20120506008539I,06-MAY-12,PALO ALTO,CA,PALO ALTO ARPT OF SANTA CLARA CO,INCIDENT,NONE,LANDING: APPROACH,LAKE,LA-4,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,7615L,0,0,LYCOMI,O&VO-360 SER ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20120506008819I,06-MAY-12,DELAWARE,OH,DELAWARE MUNI - JIM MOORE FIELD,INCIDENT,NONE,LANDING: ROLLOUT,EVEKTOR,SPORTSTAR,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,904LA,0,0,ROTAX ,912ULS       ,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,340,5,NULL,NULL
20120506012569I,06-MAY-12,CLARKSVILLE,AR,CLARKSVILLE MUNI,INCIDENT,MINOR,LANDING: ROLLOUT,MOONEY,M-20,M-20-J,NULL,NULL,GENERAL OPERATING RULES,NULL,9119Z,0,0,LYCOMI,I0360 SER A&C,NULL,1,PRIVATE PILOT,1850,300,NULL,NULL
20120507006949I,07-MAY-12,FORT LAUDERDALE,FL,FORT LAUDERDALE/HOLLYWOOD INTL,INCIDENT,MINOR,TAXI,BEECH,BE-58,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,9012Q,0,0,CONT M,IO-550-C     ,35    ,2,COMMERCIAL PILOT FLIGHT INSTRUCTOR,750,300,NULL,NULL
20120507008119I,07-MAY-12,LAREDO,TX,LAREDO INTL,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,EMBRAER,ERJ-135,KL,AMERICAN EAGLE AIRLINES INC,NULL,AIR CARRIER/COMMERCIAL,NULL,834AE,0,0,ROLLS-,DART RDA-10  ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20120507009359I,07-MAY-12,TOPEKA,KS,PHILIP BILLARD MUNI,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,CESSNA,CE-172,CE-172-P,NULL,NULL,GENERAL OPERATING RULES,NULL,98492,0,0,LYCOMI,0-320 SERIES ,NULL,1,PRIVATE PILOT,70,70,NULL,NULL
20120507010349I,07-MAY-12,MIDLAND,MI,JACK BARSTOW,INCIDENT,MINOR,HOVER-HOLDING,SIKORSKI,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,9329R,0,0,NULL,NULL,NULL,NULL,COMMERCIAL PILOT,4031,5,NULL,NULL
20120507011549I,07-MAY-12,TINIAN,NULL,TINIAN INTL,INCIDENT,MINOR,TAKEOFF: CLIMB OUT,PIPER,PA-32,PA-32-300,STAR MARIANAS AIR INC,NULL,AIR TAXI/COMMUTER,NULL,4127R,0,0,LYCOMI,TI0-540 SER  ,K1A5  ,NULL,PRIVATE PILOT FLIGHT INSTRUCTOR,526,78,NULL,NULL
20120508006759I,08-MAY-12,IDAHO FALLS,ID,IDAHO FALLS RGNL,INCIDENT,MINOR,OTHER-SPECIFY,CESSNA,CE-172,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,4050F,0,0,CONT M,0-300 SER    ,C     ,1,NULL,NULL,NULL,NULL,NULL
20120508008459I,08-MAY-12,TRUCKEE,CA,TRUCKEE-TAHOE,INCIDENT,SUBSTANTIAL,OTHER-SPECIFY,CESSNA,CE-180,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,1677C,0,0,CONT M,O-470 SERIES ,NULL,1,PRIVATE PILOT,1670,730,NULL,NULL
20120508008719I,08-MAY-12,LANSING,IL,LANSING MUNI,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-210,CE-210-T210N,NULL,NULL,GENERAL OPERATING RULES,NULL,6295Y,0,0,CONT M,TSIO-520 SER ,NULL,1,PRIVATE PILOT,400,55,NULL,NULL
20120508009459I,08-MAY-12,KING SALMON,AK,KING SALMON,INCIDENT,NONE,TAKEOFF: CLIMB OUT,PIPER,PA-32,PA-32-R301,PENINSULA AIRWAYS INC,NULL,AIR TAXI/COMMUTER,NULL,787PA,0,0,LYCOMI,IO-540 SER   ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20120509006889I,09-MAY-12,WATERFORD,MI,OAKLAND COUNTY INTL,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-180,CE-180-K,NULL,NULL,GENERAL OPERATING RULES,NULL,2582K,0,0,CONT M,IO 520 SERIES,NULL,1,PRIVATE PILOT,400,200,NULL,NULL
20120509006909I,09-MAY-12,TEA,SD,MARV SKIE-LINCOLN COUNTY,INCIDENT,MINOR,LANDING: ROLLOUT,CIRRUS,CIRRUS-SR,CIRRUS-SR-22,NULL,NULL,GENERAL OPERATING RULES,NULL,53000,0,0,CONT M,IO-550 SERIES,NULL,1,COMMERCIAL PILOT,1783,298,NULL,NULL
20120509009929I,09-MAY-12,STEUBENVILLE,OH,JEFFERSON COUNTY AIRPARK,INCIDENT,MINOR,TAKEOFF: DEPARTURE,PIPER,PA-60,PA-60-600A,CASTLE AVIATION INC,NULL,AIR TAXI/COMMUTER,NULL,79MG ,0,0,LYCOMI,IO-540 SER   ,NULL,NULL,AIRLINE TRANSPORT,11500,1200,NULL,NULL
20120510007249I,10-MAY-12,ALBANY,OR,NULL,INCIDENT,MINOR,LANDING: ROLLOUT,GRUMAN,G-164,G-164-B,TRANS AG INC,NULL,AGRICULTURAL,NULL,6993Q,0,0,P&W   ,RECIPROCATING,R-1340,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,27355,12322,NULL,NULL
20120510010329I,10-MAY-12,MANSFIELD,OH,MANSFIELD LAHM RGNL,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-210,CE-210-L,NULL,NULL,GENERAL OPERATING RULES,NULL,59090,0,0,CONT M,IO 520 SERIES,NULL,1,COMMERCIAL PILOT,446,35,NULL,NULL
20120511007289I,11-MAY-12,PRATTSBURG,NY,NULL,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,CESSNA,CE-172,CE-172-P,NULL,NULL,GENERAL OPERATING RULES,NULL,99941,0,0,LYCOMI,O-360-A4M    ,UNKNOW,1,NULL,NULL,NULL,NULL,NULL
20120511007489I,11-MAY-12,MILLINGTON,TN,CHARLES W. BAKER,INCIDENT,MINOR,LANDING: TOUCHDOWN,GULSTM,GA-AA,GA-AA-5A,NULL,NULL,GENERAL OPERATING RULES,NULL,26961,0,0,LYCOMI,0-320 SERIES ,NULL,NULL,STUDENT,114,NULL,NULL,NULL
20120511008709I,11-MAY-12,FISHERS,IN,INDIANAPOLIS METROPOLITAN,INCIDENT,NONE,TAXI,CIRRUS,CIRRUS-SR,CIRRUS-SR-22,NULL,NULL,GENERAL OPERATING RULES,NULL,6839R,0,0,CONT M,IO-550 SERIES,NULL,1,PRIVATE PILOT,1400,590,NULL,NULL
20120512007269I,12-MAY-12,READING,PA,READING RGNL/CARL A SPAATZ FIELD,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-28R,PA-28R-200,NULL,NULL,GENERAL OPERATING RULES,NULL,1012X,0,0,LYCOMI,I0360 SER    ,NULL,NULL,PRIVATE PILOT,308,42,NULL,NULL
20120512007449I,12-MAY-12,OSCEOLA,IA,OSCEOLA MUNI,INCIDENT,MINOR,LANDING: ROLLOUT,PIPER,PA-24,PA-24-250,NULL,NULL,GENERAL OPERATING RULES,NULL,6532P,0,0,LYCOMI,0-540 SERIES ,NULL,NULL,PRIVATE PILOT,1867,1539,NULL,NULL
20120512008409I,12-MAY-12,ERWINNA,PA,VANSANT,INCIDENT,MINOR,LANDING: ROLLOUT,STEMME,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,1971P,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,2004,NULL,NULL,NULL
20120512008549I,12-MAY-12,SOMERVILLE,NJ,SOMERSET,INCIDENT,MINOR,LANDING: TOUCHDOWN,BEECH,BE-33,BE-33-F33A,NULL,NULL,GENERAL OPERATING RULES,NULL,1515M,0,0,CONT M,IO 520 SERIES,NULL,1,PRIVATE PILOT,1200,800,NULL,NULL
20120512008759I,12-MAY-12,CHATHAM,MA,NULL,INCIDENT,MINOR,DESCENT,CESSNA,CE-182,CE-182-D,NULL,NULL,GENERAL OPERATING RULES,NULL,9098X,0,0,CONT M,O-470 SERIES ,288218,1,PRIVATE PILOT,457,7,NULL,NULL
20120512008789I,12-MAY-12,TANGIER,VA,TANGIER ISLAND,INCIDENT,MINOR,TAKEOFF: CLIMB OUT,BEECH,BE-35,BE-35-J35,NULL,NULL,GENERAL OPERATING RULES,NULL,8326D,0,0,CONT M,I0-470       ,C     ,1,PRIVATE PILOT,500,200,NULL,NULL
20120512009739I,12-MAY-12,CROCKETT,TX,NULL,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-150,CE-150-L,NULL,NULL,GENERAL OPERATING RULES,NULL,11779,0,0,CONT M,0-200 SERIES ,NULL,1,PRIVATE PILOT,250,40,NULL,NULL
20120512011859I,12-MAY-12,SCHOHARIE,NY,NULL,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,AERONCA,AR-7,AR-7-AC,NULL,NULL,GENERAL OPERATING RULES,NULL,84218,0,0,CONT M,A&C65 SERIES ,NULL,1,PRIVATE PILOT,630,400,NULL,NULL
20120513007419I,13-MAY-12,CHICAGO,IL,CHICAGO O'HARE INTL,INCIDENT,SUBSTANTIAL,TAKEOFF: ROTATION,CANADAIR-BOMBARDIER,CHALLENGER,600,AMERICAN EAGLE AIRLINES INC,NULL,AIR CARRIER/COMMERCIAL,NULL,525AE,0,0,GE    ,CF34-8C5B1   ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20120513007649I,13-MAY-12,HONOLULU,HI,HONOLULU INTL,INCIDENT,NONE,TAXI,SNIAS,AS-350,NULL,SCHUMAN AVIATION COMPANY LTD,NULL,AIR TAXI/COMMUTER,NULL,9511 ,0,0,HONEYW,LTS101-700D-2,NULL,NULL,COMMERCIAL PILOT,1430,760,NULL,NULL
20120513008809I,13-MAY-12,SUGAR GROVE,IL,AURORA MUNI,INCIDENT,MINOR,LANDING: TOUCHDOWN,GULSTM,GA-AG,GA-AG-5B,NULL,NULL,GENERAL OPERATING RULES,NULL,122VU,0,0,LYCOMI,0-360-A1D    ,NULL,1,PRIVATE PILOT,148,38,NULL,NULL
20120514009289I,14-MAY-12,LODI,CA,LODI,INCIDENT,NONE,OTHER-SPECIFY,DE HAVILLAND-BOMBARDIER,DHC-6 TWIN OTTER,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,97DZ ,0,0,NULL,NULL,NULL,NULL,COMMERCIAL PILOT,NULL,NULL,NULL,NULL
20120514011709I,14-MAY-12,NULL,NULL,NULL,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,BOEING,767,400,DELTA AIR LINES INC,NULL,AIR CARRIER/COMMERCIAL,NULL,827MH,0,0,GE    ,CF6-80 SERIES,NULL,NULL,COMMERCIAL PILOT,13210,7444,NULL,NULL
20120514014719I,14-MAY-12,LEHI,UT,NULL,INCIDENT,DESTROYED,TAKEOFF: CLIMB OUT,NULL,NULL,NULL,NULL,NULL,ULTRALIGHT VEHICLES,NULL,NONE ,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20120515010839I,15-MAY-12,DILLINGHAM,AK,DILLINGHAM,INCIDENT,MINOR,TAXI,CESSNA,CE-207,CE-207-A,GRANT AVIATION INC,NULL,AIR TAXI/COMMUTER,NULL,6908M,0,0,LYCOMI,I0-540 SERIES,F     ,1,COMMERCIAL PILOT,5000,NULL,NULL,NULL
20120515028829I,15-MAY-12,MOSES LAKE,WA,GRANT CO INTL,INCIDENT,SUBSTANTIAL,LANDING: ROLLOUT,PIPER,PA-28,PA-28-235,NULL,NULL,GENERAL OPERATING RULES,NULL,9299W,0,0,LYCOMI,0-540 SERIES ,NULL,NULL,STUDENT,100,50,NULL,NULL
20120516007679I,16-MAY-12,DENVER,CO,CENTENNIAL,INCIDENT,MINOR,TAXI,PIPISTREL,SINUS 912,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,81028,0,0,ROTAX ,SEE BOMBADIER,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,1235,74,NULL,NULL
20120516008159I,16-MAY-12,WACO,TX,TSTC WACO,INCIDENT,MINOR,LANDING: APPROACH,QUARTZ,11E,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,516BW,0,0,CONT M,IO-360-ES    ,NULL,1,PRIVATE PILOT,880,12,NULL,NULL
20120516008839I,16-MAY-12,FORT LEAVENWORTH,KS,SHERMAN AAF,INCIDENT,MINOR,CLIMB,TAYLORCRAFT,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,48867,0,0,CONT M,A-65-8       ,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,2110,3,NULL,NULL
20120516009539I,16-MAY-12,ANCHORAGE,AK,MERRILL FIELD,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,CESSNA,CE-172,CE-172-RG,NULL,NULL,GENERAL OPERATING RULES,NULL,9553B,0,0,LYCOMI,0-360        ,F1A6  ,1,PRIVATE PILOT,133,7,NULL,NULL
20120517007979I,17-MAY-12,GRAND CANYON,AZ,NULL,INCIDENT,MINOR,LANDING: TOUCHDOWN,BELL,BHT-206,NULL,PAPILLON AIRWAYS INC,NULL,GENERAL OPERATING RULES,NULL,2072M,0,0,ALLISO,250 SER 250HP,NULL,NULL,COMMERCIAL PILOT,3033,1370,NULL,NULL
20120517010559I,17-MAY-12,SHELBYVILLE,IN,SHELBYVILLE MUNI,INCIDENT,MINOR,OTHER-SPECIFY,VANS,RV-8,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,827C ,0,0,LYCOMI,O&VO-360 SER ,NULL,NULL,PRIVATE PILOT,575,76,NULL,NULL
20120517010859I,17-MAY-12,ANCHORAGE,AK,MERRILL FIELD,INCIDENT,MINOR,LANDING: APPROACH,PIPER,PA-32,PA-32-R300,SOUND AVIATION LLC,NULL,AIR TAXI/COMMUTER,NULL,40449,0,0,NULL,NULL,NULL,NULL,AIRLINE TRANSPORT,15000,5000,NULL,NULL
20120518008509I,18-MAY-12,FULLERTON,CA,FULLERTON MUNI,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-172,CE-172-K,NULL,NULL,GENERAL OPERATING RULES,NULL,7425G,0,0,LYCOMI,0-320 SERIES ,NULL,1,PRIVATE PILOT,450,340,NULL,NULL
20120518008569I,18-MAY-12,ORLANDO,FL,ORLANDO INTL,INCIDENT,NONE,LANDING: ROLLOUT,RAYTHEON,RA-390,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,110PR,0,0,WILLIA,FJ 44 SERIES ,NULL,2,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,5950,78,NULL,NULL
20120518012079I,18-MAY-12,LAS VEGAS,NV,NORTH LAS VEGAS,INCIDENT,MINOR,HOVER-HOLDING,BELL,BHT-204,BHT-204-HH1H,NULL,NULL,NULL,NULL,233JP,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20120518016869I,18-MAY-12,SEBASTIAN,FL,SEBASTIAN MUNI,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-210,CE-210-F,NULL,NULL,GENERAL OPERATING RULES,NULL,1822F,0,0,CONT M,IO 520 SERIES,NULL,1,PRIVATE PILOT,NULL,NULL,NULL,NULL
20120519008429I,19-MAY-12,CHARLOTTE,NC,CHARLOTTE/DOUGLAS INTL,INCIDENT,NONE,LANDING: TOUCHDOWN,BOEING,737,300,SKY KING INC,NULL,AIR CARRIER/COMMERCIAL,NULL,307WA,0,5,CFM IN,CFM56 SERIES ,NULL,NULL,AIRLINE TRANSPORT,19000,10000,NULL,NULL
20120519008511I,19-MAY-12,NULL,MA,MARTHAS VINEYARD,INCIDENT,MINOR,TAXI,CESSNA,CE-172,CE-172-N,NULL,NULL,GENERAL OPERATING RULES,NULL,737DP,0,0,LYCOMI,0-320 SERIES ,NULL,1,PRIVATE PILOT,111,50,NULL,NULL
20120519009599I,19-MAY-12,YAKIMA,WA,NULL,INCIDENT,MINOR,LANDING: ROLLOUT,CURTIS,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,511N ,0,0,WRIGHT,J-6-5        ,NULL,NULL,COMMERCIAL PILOT,30000,250,NULL,NULL
20120519010399I,19-MAY-12,ROCKFORD,IL,CHICAGO/ROCKFORD INTL,INCIDENT,MINOR,LANDING: ROLLOUT,LONGEZ,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,93RF ,0,0,LYCOMI,0-320 SERIES ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20120519010419I,19-MAY-12,GREEN BAY,WI,AUSTIN STRAUBEL INTL,INCIDENT,MINOR,LANDING: APPROACH,BEECH,BE-90,BE-90-E90,NULL,NULL,GENERAL OPERATING RULES,NULL,382TW,0,0,P & W ,PT6A-28      ,NULL,NULL,COMMERCIAL PILOT,13000,500,NULL,NULL
20120519010891I,19-MAY-12,HIXSON,TN,DALLAS BAY SKY PARK,INCIDENT,MINOR,TAXI,NULL,NULL,NULL,NULL,NULL,ULTRALIGHT VEHICLES,NULL,NONE ,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20120519010989I,19-MAY-12,JEAN,NV,JEAN,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-28R,PA-28R-180,NULL,NULL,GENERAL OPERATING RULES,NULL,4662J,0,0,LYCOMI,I0360 SER    ,NULL,NULL,PRIVATE PILOT,3500,500,NULL,NULL
20120520007909I,20-MAY-12,NULL,UT,ST GEORGE MUNI,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-210,CE-210-G,NULL,NULL,GENERAL OPERATING RULES,NULL,67EC ,0,0,CONT M,IO 520 SERIES,NULL,1,PRIVATE PILOT,923,210,NULL,NULL
20120520008339I,20-MAY-12,NULL,WA,NULL,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,LUSCMB,LL-8,LL-8-A,NULL,NULL,GENERAL OPERATING RULES,NULL,71642,0,0,CONT M,A            ,C65   ,NULL,PRIVATE PILOT,330,90,NULL,NULL
20120520009969I,20-MAY-12,DE PERE,WI,ANTIQUE AERODROME,INCIDENT,MINOR,LANDING: ROLLOUT,CESSNA,CE-165,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,237E ,0,0,WARNER,SS165 SERIES ,NULL,NULL,PRIVATE PILOT,750,229,NULL,NULL
20120520010309I,20-MAY-12,KANSAS CITY,MO,NULL,INCIDENT,NONE,MANEUVER,HUGHES,HU-369,HU-369-OH6A,BOARD OF POLICE COMMISSIONERS,NULL,GENERAL OPERATING RULES,NULL,692PD,0,0,NULL,NULL,NULL,NULL,COMMERCIAL PILOT,2900,2400,NULL,NULL
20120521009349I,21-MAY-12,PHOENIX,AZ,PHOENIX DEER VALLEY,INCIDENT,NONE,TAKEOFF: CLIMB OUT,CESSNA,CE-210,CE-210-N,NULL,NULL,GENERAL OPERATING RULES,NULL,619CA,0,0,CONT M,IO 520 SERIES,NULL,1,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,5000,NULL,NULL,NULL
20120522008529I,22-MAY-12,SOUTH LAKE TAHOE,CA,LAKE TAHOE,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,ROBSIN,R-44,NULL,NULL,NULL,PARACHUTE JUMPING,NULL,3234U,1,0,LYCOMI,IO-540-AE1A5 ,NULL,NULL,COMMERCIAL PILOT,16000,5000,NULL,NULL
20120522008589I,22-MAY-12,LAKELAND,FL,LAKELAND LINDER RGNL,INCIDENT,NONE,TAXI,CESSNA,CE-185,CE-185-F,NULL,NULL,GENERAL OPERATING RULES,NULL,104HE,0,0,CONT M,IO 520 SERIES,NULL,1,COMMERCIAL PILOT,1025,110,NULL,NULL
20120522009299I,22-MAY-12,LOUISVILLE,KY,BOWMAN FIELD,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-32,PA-32-RT300,NULL,NULL,GENERAL OPERATING RULES,NULL,41EK ,0,0,LYCOMI,IO-540-KIG5D ,L-1771,NULL,COMMERCIAL PILOT,2791,906,NULL,NULL
20120522010109I,22-MAY-12,THERMOPOLIS,WY,HOT SPRINGS CO-THERMOPOLIS MUNI,INCIDENT,MINOR,MANEUVER,GRUMAN,G-164,G-164-A,SKY AVIATION,NULL,AGRICULTURAL,NULL,5291 ,0,0,P&W   ,R-985 SERIES ,NULL,NULL,COMMERCIAL PILOT,330,15,NULL,NULL
20120522015139I,22-MAY-12,SEATTLE,WA,BOEING FIELD/KING COUNTY INTL,INCIDENT,MINOR,MANEUVER,SNIAS,AS-350,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,105TV,0,0,TURBOM,ARRIEL 1D1   ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20120523010189I,23-MAY-12,AMSTERDAM,NULL,NULL,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,MCDONNELL-DOUGLAS-BOEING,MD-11,FREIGHTER,SKY LEASE I INC,NULL,AIR CARRIER/COMMERCIAL,NULL,955AR,0,0,P & W ,PW4460       ,NULL,NULL,AIRLINE TRANSPORT,NULL,NULL,NULL,NULL
20120523011429I,23-MAY-12,SAINT PETERSBURG,FL,ST PETERSBURG-CLEARWATER INTL,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-24,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,6575P,0,0,LYCOMI,O-360-A1A    ,NULL,NULL,PRIVATE PILOT,599,323,NULL,NULL
20120523012539I,23-MAY-12,SANTA FE,NM,SANTA FE MUNI,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-46,PA-46-350P,NULL,NULL,GENERAL OPERATING RULES,NULL,789SS,0,0,LYCOMI,TIO 540 SER  ,NULL,NULL,PRIVATE PILOT,3700,2390,NULL,NULL
20120524010099I,24-MAY-12,RALEIGH,NC,RALEIGH-DURHAM INTL,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,CANADAIR-BOMBARDIER,CHALLENGER,600,AIR WISCONSIN AIRLINES CORPORATION,NULL,AIR CARRIER/COMMERCIAL,NULL,462AW,0,0,GE    ,CF34 SERIES  ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20120524010689I,24-MAY-12,FORT SCOTT,KS,FORT SCOTT MUNI,INCIDENT,MINOR,LANDING: ROLLOUT,CESSNA,CE-210,CE-210-P210N,NULL,NULL,GENERAL OPERATING RULES,NULL,731PD,0,0,CONT M,TSIO-520 SER ,NULL,1,PRIVATE PILOT,1500,210,NULL,NULL
20120525008939I,25-MAY-12,LOGAN,WV,LOGAN COUNTY,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-46,PA-46-350T,NULL,NULL,GENERAL OPERATING RULES,NULL,22TP ,0,0,LYCOMI,TIO-540-AE2A ,NULL,NULL,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,13686,43,NULL,NULL
20120525008989I,25-MAY-12,WAHOO,NE,WAHOO MUNI,INCIDENT,MINOR,LANDING: ROLLOUT,CESSNA,CE-182,CE-182-Q,NULL,NULL,GENERAL OPERATING RULES,NULL,5380N,0,0,CONT M,O-470 SERIES ,O-470-,1,PRIVATE PILOT,235,5,NULL,NULL
20120525010409I,25-MAY-12,CLINTONVILLE,WI,CLINTONVILLE MUNI,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-182,CE-182-TR,NULL,NULL,GENERAL OPERATING RULES,NULL,6382S,0,0,LYCOMI,0-540 SERIES ,NULL,1,PRIVATE PILOT,533,421,NULL,NULL
20120525011179I,25-MAY-12,DILLINGHAM,AK,NULL,INCIDENT,MINOR,TAXI,CESSNA,CE-172,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,7137T,0,0,CONT M,0-300 SER    ,NULL,1,PRIVATE PILOT,990,320,NULL,NULL
20120525024149I,25-MAY-12,OROVILLE,CA,OROVILLE MUNI,INCIDENT,MINOR,LANDING: ROLLOUT,MOONEY,M-20,M-20-D,NULL,NULL,GENERAL OPERATING RULES,NULL,6736U,0,0,LYCOMI,O&VO-360 SER ,NULL,1,PRIVATE PILOT,NULL,NULL,NULL,NULL
20120526009989I,26-MAY-12,ROCHE HARBOR,WA,ROCHE HARBOR,INCIDENT,MINOR,LANDING: ROLLOUT,NULL,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,501RW,0,0,LYCOMI,0-290 SERIES ,NULL,NULL,PRIVATE PILOT,496,300,NULL,NULL
20120526010089I,26-MAY-12,CHARLOTTE,NC,CHARLOTTE/DOUGLAS INTL,INCIDENT,MINOR,LANDING: ROLLOUT,CONSOLIDATED ACFT,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,24927,0,0,P & W ,R-1830 SERIES,NULL,NULL,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,26538,276,NULL,NULL
20120526013439I,26-MAY-12,WOLFEBORO,NH,MOUNTAIN VIEW FIELD,INCIDENT,MINOR,LANDING: ROLLOUT,WACO,WACO-UPF,WACO-UPF-7,NULL,NULL,GENERAL OPERATING RULES,NULL,32112,0,0,CONT M,W670 SERIES  ,NULL,NULL,COMMERCIAL PILOT,1600,87,NULL,NULL
20120526016929I,26-MAY-12,ANCHORAGE,AK,MERRILL FIELD,INCIDENT,NONE,LANDING: TOUCHDOWN,PIPER,PA-18,PA-18-150,NULL,NULL,GENERAL OPERATING RULES,NULL,62751,0,0,LYCOMI,0-320 SERIES ,NULL,NULL,PRIVATE PILOT,NULL,NULL,NULL,NULL
20120526018349I,26-MAY-12,CORSICANA,TX,NULL,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,PIPER,PA-28,PA-28-140,NULL,NULL,GENERAL OPERATING RULES,NULL,6405R,0,0,LYCOMI,0-320 SERIES ,E2A   ,NULL,COMMERCIAL PILOT,1761,1325,NULL,NULL
20120527008849I,27-MAY-12,WATERFORD,MI,OAKLAND COUNTY INTL,INCIDENT,MINOR,LANDING: APPROACH,CESSNA,CE-310,CE-310-F,NULL,NULL,GENERAL OPERATING RULES,NULL,5827X,0,0,CONT M,I0-470 SERIES,NULL,2,COMMERCIAL PILOT FLIGHT INSTRUCTOR,4082,1000,NULL,NULL
20120527008999I,27-MAY-12,COZAD,NE,COZAD MUNI,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-28,PA-28-180,NULL,NULL,GENERAL OPERATING RULES,NULL,7858W,0,0,LYCOMI,O&VO-360 SER ,NULL,NULL,PRIVATE PILOT,130,20,NULL,NULL
20120527009559I,27-MAY-12,OXFORD,IA,GREEN CASTLE,INCIDENT,NONE,LANDING: TOUCHDOWN,PIPER,PA-28,PA-28-180,NULL,NULL,GENERAL OPERATING RULES,NULL,9179J,0,0,LYCOMI,O&VO-360 SER ,NULL,NULL,PRIVATE PILOT,90,NULL,NULL,NULL
